team,link,txt,key,year
Navy Midshipmen,http://stats.ncaa.org/team/726/stats/12240,Team Statistics,stats,2016
"Nebraska  Cornhuskers, Huskers",http://stats.ncaa.org/teams/history/MFB/463,Team History,history,2016
"Nebraska  Cornhuskers, Huskers",http://stats.ncaa.org/people/15427?sport_code=MFB,Mike Riley,people,2016
"Nebraska  Cornhuskers, Huskers",http://stats.ncaa.org/team/463/roster/12240,Roster,roster,2016
"Nebraska  Cornhuskers, Huskers",http://stats.ncaa.org/team/463/stats/12240,Team Statistics,stats,2016
Nevada  Wolf Pack,http://stats.ncaa.org/teams/history/MFB/466,Team History,history,2016
Nevada  Wolf Pack,http://stats.ncaa.org/people/41711?sport_code=MFB,Brian Polian,people,2016
Nevada  Wolf Pack,http://stats.ncaa.org/team/466/roster/12240,Roster,roster,2016
Nevada  Wolf Pack,http://stats.ncaa.org/team/466/stats/12240,Team Statistics,stats,2016
New Mexico  Lobos,http://stats.ncaa.org/teams/history/MFB/473,Team History,history,2016
New Mexico  Lobos,http://stats.ncaa.org/people/304?sport_code=MFB,Bob Davie,people,2016
New Mexico  Lobos,http://stats.ncaa.org/team/473/roster/12240,Roster,roster,2016
New Mexico  Lobos,http://stats.ncaa.org/team/473/stats/12240,Team Statistics,stats,2016
New Mexico St. Aggies,http://stats.ncaa.org/teams/history/MFB/472,Team History,history,2016
New Mexico St. Aggies,http://stats.ncaa.org/people/1061?sport_code=MFB,Doug Martin,people,2016
New Mexico St. Aggies,http://stats.ncaa.org/team/472/roster/12240,Roster,roster,2016
New Mexico St. Aggies,http://stats.ncaa.org/team/472/stats/12240,Team Statistics,stats,2016
North Carolina  Tar Heels,http://stats.ncaa.org/teams/history/MFB/457,Team History,history,2016
North Carolina  Tar Heels,http://stats.ncaa.org/people/33424?sport_code=MFB,Larry Fedora,people,2016
North Carolina  Tar Heels,http://stats.ncaa.org/team/457/roster/12240,Roster,roster,2016
North Carolina  Tar Heels,http://stats.ncaa.org/team/457/stats/12240,Team Statistics,stats,2016
North Texas Mean Green,http://stats.ncaa.org/teams/history/MFB/497,Team History,history,2016
North Texas Mean Green,http://stats.ncaa.org/people/750?sport_code=MFB,Dan McCarney,people,2016
North Texas Mean Green,http://stats.ncaa.org/people/38229?sport_code=MFB,Mike Canales,people,2016
North Texas Mean Green,http://stats.ncaa.org/team/497/roster/12240,Roster,roster,2016
North Texas Mean Green,http://stats.ncaa.org/team/497/stats/12240,Team Statistics,stats,2016
Northern Ill. Huskies,http://stats.ncaa.org/teams/history/MFB/503,Team History,history,2016
Northern Ill. Huskies,http://stats.ncaa.org/people/41712?sport_code=MFB,Rod Carey,people,2016
Northern Ill. Huskies,http://stats.ncaa.org/team/503/roster/12240,Roster,roster,2016
Northern Ill. Huskies,http://stats.ncaa.org/team/503/stats/12240,Team Statistics,stats,2016
Northwestern Wildcats,http://stats.ncaa.org/teams/history/MFB/509,Team History,history,2016
Northwestern Wildcats,http://stats.ncaa.org/people/29792?sport_code=MFB,Pat Fitzgerald,people,2016
Northwestern Wildcats,http://stats.ncaa.org/team/509/roster/12240,Roster,roster,2016
Northwestern Wildcats,http://stats.ncaa.org/team/509/stats/12240,Team Statistics,stats,2016
Notre Dame Fighting Irish,http://stats.ncaa.org/teams/history/MFB/513,Team History,history,2016
Notre Dame Fighting Irish,http://stats.ncaa.org/people/434?sport_code=MFB,Brian Kelly,people,2016
Notre Dame Fighting Irish,http://stats.ncaa.org/team/513/roster/12240,Roster,roster,2016
Notre Dame Fighting Irish,http://stats.ncaa.org/team/513/stats/12240,Team Statistics,stats,2016
Ohio Bobcats,http://stats.ncaa.org/teams/history/MFB/519,Team History,history,2016
Ohio Bobcats,http://stats.ncaa.org/people/1208?sport_code=MFB,Frank Solich,people,2016
Ohio Bobcats,http://stats.ncaa.org/team/519/roster/12240,Roster,roster,2016
Ohio Bobcats,http://stats.ncaa.org/team/519/stats/12240,Team Statistics,stats,2016
Ohio St. Buckeyes,http://stats.ncaa.org/teams/history/MFB/518,Team History,history,2016
Ohio St. Buckeyes,http://stats.ncaa.org/people/3864?sport_code=MFB,Urban Meyer,people,2016
Ohio St. Buckeyes,http://stats.ncaa.org/team/518/roster/12240,Roster,roster,2016
Ohio St. Buckeyes,http://stats.ncaa.org/team/518/stats/12240,Team Statistics,stats,2016
Oklahoma  Sooners,http://stats.ncaa.org/teams/history/MFB/522,Team History,history,2016
Oklahoma  Sooners,http://stats.ncaa.org/people/358?sport_code=MFB,Bob Stoops,people,2016
Oklahoma  Sooners,http://stats.ncaa.org/team/522/roster/12240,Roster,roster,2016
Oklahoma  Sooners,http://stats.ncaa.org/team/522/stats/12240,Team Statistics,stats,2016
Oklahoma St. Cowboys,http://stats.ncaa.org/teams/history/MFB/521,Team History,history,2016
Oklahoma St. Cowboys,http://stats.ncaa.org/people/25077?sport_code=MFB,Mike Gundy,people,2016
Oklahoma St. Cowboys,http://stats.ncaa.org/team/521/roster/12240,Roster,roster,2016
Oklahoma St. Cowboys,http://stats.ncaa.org/team/521/stats/12240,Team Statistics,stats,2016
Old Dominion Monarchs,http://stats.ncaa.org/teams/history/MFB/523,Team History,history,2016
Old Dominion Monarchs,http://stats.ncaa.org/people/31380?sport_code=MFB,Bobby Wilder,people,2016
Old Dominion Monarchs,http://stats.ncaa.org/team/523/roster/12240,Roster,roster,2016
Old Dominion Monarchs,http://stats.ncaa.org/team/523/stats/12240,Team Statistics,stats,2016
Ole Miss Rebels,http://stats.ncaa.org/teams/history/MFB/433,Team History,history,2016
Ole Miss Rebels,http://stats.ncaa.org/people/38512?sport_code=MFB,Hugh Freeze,people,2016
Ole Miss Rebels,http://stats.ncaa.org/team/433/roster/12240,Roster,roster,2016
Ole Miss Rebels,http://stats.ncaa.org/team/433/stats/12240,Team Statistics,stats,2016
Oregon  Ducks,http://stats.ncaa.org/teams/history/MFB/529,Team History,history,2016
Oregon  Ducks,http://stats.ncaa.org/people/41683?sport_code=MFB,Mark Helfrich,people,2016
Oregon  Ducks,http://stats.ncaa.org/team/529/roster/12240,Roster,roster,2016
Oregon  Ducks,http://stats.ncaa.org/team/529/stats/12240,Team Statistics,stats,2016
Oregon St. Beavers,http://stats.ncaa.org/teams/history/MFB/528,Team History,history,2016
Oregon St. Beavers,http://stats.ncaa.org/people/35874?sport_code=MFB,Gary Andersen,people,2016
Oregon St. Beavers,http://stats.ncaa.org/team/528/roster/12240,Roster,roster,2016
Oregon St. Beavers,http://stats.ncaa.org/team/528/stats/12240,Team Statistics,stats,2016
Penn St. Nittany Lions,http://stats.ncaa.org/teams/history/MFB/539,Team History,history,2016
Penn St. Nittany Lions,http://stats.ncaa.org/people/38549?sport_code=MFB,James Franklin,people,2016
Penn St. Nittany Lions,http://stats.ncaa.org/team/539/roster/12240,Roster,roster,2016
Penn St. Nittany Lions,http://stats.ncaa.org/team/539/stats/12240,Team Statistics,stats,2016
Pittsburgh  Panthers,http://stats.ncaa.org/teams/history/MFB/545,Team History,history,2016
Pittsburgh  Panthers,http://stats.ncaa.org/people/44019?sport_code=MFB,Pat Narduzzi,people,2016
Pittsburgh  Panthers,http://stats.ncaa.org/team/545/roster/12240,Roster,roster,2016
Pittsburgh  Panthers,http://stats.ncaa.org/team/545/stats/12240,Team Statistics,stats,2016
Purdue Boilermakers,http://stats.ncaa.org/teams/history/MFB/559,Team History,history,2016
Purdue Boilermakers,http://stats.ncaa.org/people/38535?sport_code=MFB,Darrell Hazell,people,2016
Purdue Boilermakers,http://stats.ncaa.org/team/559/roster/12240,Roster,roster,2016
Purdue Boilermakers,http://stats.ncaa.org/team/559/stats/12240,Team Statistics,stats,2016
Rice Owls,http://stats.ncaa.org/teams/history/MFB/574,Team History,history,2016
Rice Owls,http://stats.ncaa.org/people/25058?sport_code=MFB,David Bailiff,people,2016
Rice Owls,http://stats.ncaa.org/team/574/roster/12240,Roster,roster,2016
Rice Owls,http://stats.ncaa.org/team/574/stats/12240,Team Statistics,stats,2016
Rutgers Scarlet Knights,http://stats.ncaa.org/teams/history/MFB/587,Team History,history,2016
Rutgers Scarlet Knights,http://stats.ncaa.org/people/37122?sport_code=MFB,Kyle Flood,people,2016
Rutgers Scarlet Knights,http://stats.ncaa.org/team/587/roster/12240,Roster,roster,2016
Rutgers Scarlet Knights,http://stats.ncaa.org/team/587/stats/12240,Team Statistics,stats,2016
SMU Mustangs,http://stats.ncaa.org/teams/history/MFB/663,Team History,history,2016
SMU Mustangs,http://stats.ncaa.org/people/44023?sport_code=MFB,Chad Morris,people,2016
SMU Mustangs,http://stats.ncaa.org/team/663/roster/12240,Roster,roster,2016
SMU Mustangs,http://stats.ncaa.org/team/663/stats/12240,Team Statistics,stats,2016
San Diego St. Aztecs,http://stats.ncaa.org/teams/history/MFB/626,Team History,history,2016
San Diego St. Aztecs,http://stats.ncaa.org/people/3211?sport_code=MFB,Rocky Long,people,2016
San Diego St. Aztecs,http://stats.ncaa.org/team/626/roster/12240,Roster,roster,2016
San Diego St. Aztecs,http://stats.ncaa.org/team/626/stats/12240,Team Statistics,stats,2016
San Jose St. Spartans,http://stats.ncaa.org/teams/history/MFB/630,Team History,history,2016
San Jose St. Spartans,http://stats.ncaa.org/people/31313?sport_code=MFB,Ron Caragher,people,2016
San Jose St. Spartans,http://stats.ncaa.org/team/630/roster/12240,Roster,roster,2016
San Jose St. Spartans,http://stats.ncaa.org/team/630/stats/12240,Team Statistics,stats,2016
South Ala. Jaguars,http://stats.ncaa.org/teams/history/MFB/646,Team History,history,2016
South Ala. Jaguars,http://stats.ncaa.org/people/40974?sport_code=MFB,Joey Jones,people,2016
South Ala. Jaguars,http://stats.ncaa.org/team/646/roster/12240,Roster,roster,2016
South Ala. Jaguars,http://stats.ncaa.org/team/646/stats/12240,Team Statistics,stats,2016
South Carolina  Gamecocks,http://stats.ncaa.org/teams/history/MFB/648,Team History,history,2016
South Carolina  Gamecocks,http://stats.ncaa.org/people/3529?sport_code=MFB,Steve Spurrier,people,2016
South Carolina  Gamecocks,http://stats.ncaa.org/people/44780?sport_code=MFB,Shawn Elliott,people,2016
South Carolina  Gamecocks,http://stats.ncaa.org/team/648/roster/12240,Roster,roster,2016
South Carolina  Gamecocks,http://stats.ncaa.org/team/648/stats/12240,Team Statistics,stats,2016
South Fla. Bulls,http://stats.ncaa.org/teams/history/MFB/651,Team History,history,2016
South Fla. Bulls,http://stats.ncaa.org/people/37046?sport_code=MFB,Willie Taggart,people,2016
South Fla. Bulls,http://stats.ncaa.org/team/651/roster/12240,Roster,roster,2016
South Fla. Bulls,http://stats.ncaa.org/team/651/stats/12240,Team Statistics,stats,2016
Southern California Trojans,http://stats.ncaa.org/teams/history/MFB/657,Team History,history,2016
Southern California Trojans,http://stats.ncaa.org/people/35875?sport_code=MFB,Steve Sarkisian,people,2016
Southern California Trojans,http://stats.ncaa.org/people/44779?sport_code=MFB,Clay Helton,people,2016
Southern California Trojans,http://stats.ncaa.org/team/657/roster/12240,Roster,roster,2016
Southern California Trojans,http://stats.ncaa.org/team/657/stats/12240,Team Statistics,stats,2016
Southern Miss.  Golden Eagles,http://stats.ncaa.org/teams/history/MFB/664,Team History,history,2016
Southern Miss.  Golden Eagles,http://stats.ncaa.org/people/41716?sport_code=MFB,Todd Monken,people,2016
Southern Miss.  Golden Eagles,http://stats.ncaa.org/team/664/roster/12240,Roster,roster,2016
Southern Miss.  Golden Eagles,http://stats.ncaa.org/team/664/stats/12240,Team Statistics,stats,2016
Stanford Cardinal,http://stats.ncaa.org/teams/history/MFB/674,Team History,history,2016
Stanford Cardinal,http://stats.ncaa.org/people/38546?sport_code=MFB,David Shaw,people,2016
Stanford Cardinal,http://stats.ncaa.org/team/674/roster/12240,Roster,roster,2016
Stanford Cardinal,http://stats.ncaa.org/team/674/stats/12240,Team Statistics,stats,2016
Syracuse  Orange,http://stats.ncaa.org/teams/history/MFB/688,Team History,history,2016
Syracuse  Orange,http://stats.ncaa.org/people/41717?sport_code=MFB,Scott Shafer,people,2016
Syracuse  Orange,http://stats.ncaa.org/team/688/roster/12240,Roster,roster,2016
Syracuse  Orange,http://stats.ncaa.org/team/688/stats/12240,Team Statistics,stats,2016
TCU Horned Frogs,http://stats.ncaa.org/teams/history/MFB/698,Team History,history,2016
TCU Horned Frogs,http://stats.ncaa.org/people/1268?sport_code=MFB,Gary Patterson,people,2016
TCU Horned Frogs,http://stats.ncaa.org/team/698/roster/12240,Roster,roster,2016
TCU Horned Frogs,http://stats.ncaa.org/team/698/stats/12240,Team Statistics,stats,2016
Temple  Owls,http://stats.ncaa.org/teams/history/MFB/690,Team History,history,2016
Temple  Owls,http://stats.ncaa.org/people/41718?sport_code=MFB,Matt Rhule,people,2016
Temple  Owls,http://stats.ncaa.org/team/690/roster/12240,Roster,roster,2016
Temple  Owls,http://stats.ncaa.org/team/690/stats/12240,Team Statistics,stats,2016
Tennessee  Volunteers,http://stats.ncaa.org/teams/history/MFB/694,Team History,history,2016
Tennessee  Volunteers,http://stats.ncaa.org/people/31752?sport_code=MFB,Butch Jones,people,2016
Tennessee  Volunteers,http://stats.ncaa.org/team/694/roster/12240,Roster,roster,2016
Tennessee  Volunteers,http://stats.ncaa.org/team/694/stats/12240,Team Statistics,stats,2016
Texas  Longhorns,http://stats.ncaa.org/teams/history/MFB/703,Team History,history,2016
Texas  Longhorns,http://stats.ncaa.org/people/25309?sport_code=MFB,Charlie Strong,people,2016
Texas  Longhorns,http://stats.ncaa.org/team/703/roster/12240,Roster,roster,2016
Texas  Longhorns,http://stats.ncaa.org/team/703/stats/12240,Team Statistics,stats,2016
Texas A&M Aggies,http://stats.ncaa.org/teams/history/MFB/697,Team History,history,2016
Texas A&M Aggies,http://stats.ncaa.org/people/33421?sport_code=MFB,Kevin Sumlin,people,2016
Texas A&M Aggies,http://stats.ncaa.org/team/697/roster/12240,Roster,roster,2016
Texas A&M Aggies,http://stats.ncaa.org/team/697/stats/12240,Team Statistics,stats,2016
Texas St. Bobcats,http://stats.ncaa.org/teams/history/MFB/670,Team History,history,2016
Texas St. Bobcats,http://stats.ncaa.org/people/945?sport_code=MFB,Dennis Franchione,people,2016
Texas St. Bobcats,http://stats.ncaa.org/team/670/roster/12240,Roster,roster,2016
Texas St. Bobcats,http://stats.ncaa.org/team/670/stats/12240,Team Statistics,stats,2016
Texas Tech Red Raiders,http://stats.ncaa.org/teams/history/MFB/700,Team History,history,2016
Texas Tech Red Raiders,http://stats.ncaa.org/people/41720?sport_code=MFB,Kliff Kingsbury,people,2016
Texas Tech Red Raiders,http://stats.ncaa.org/team/700/roster/12240,Roster,roster,2016
Texas Tech Red Raiders,http://stats.ncaa.org/team/700/stats/12240,Team Statistics,stats,2016
Toledo  Rockets,http://stats.ncaa.org/teams/history/MFB/709,Team History,history,2016
Toledo  Rockets,http://stats.ncaa.org/people/22364?sport_code=MFB,Matt Campbell,people,2016
Toledo  Rockets,http://stats.ncaa.org/people/45379?sport_code=MFB,Jason Candle,people,2016
Toledo  Rockets,http://stats.ncaa.org/team/709/roster/12240,Roster,roster,2016
Toledo  Rockets,http://stats.ncaa.org/team/709/stats/12240,Team Statistics,stats,2016
Troy Trojans,http://stats.ncaa.org/teams/history/MFB/716,Team History,history,2016
Troy Trojans,http://stats.ncaa.org/people/44024?sport_code=MFB,Neal Brown,people,2016
Troy Trojans,http://stats.ncaa.org/team/716/roster/12240,Roster,roster,2016
Troy Trojans,http://stats.ncaa.org/team/716/stats/12240,Team Statistics,stats,2016
Tulane Green Wave,http://stats.ncaa.org/teams/history/MFB/718,Team History,history,2016
Tulane Green Wave,http://stats.ncaa.org/people/39897?sport_code=MFB,Curtis Johnson,people,2016
Tulane Green Wave,http://stats.ncaa.org/team/718/roster/12240,Roster,roster,2016
Tulane Green Wave,http://stats.ncaa.org/team/718/stats/12240,Team Statistics,stats,2016
Tulsa  Golden Hurricane,http://stats.ncaa.org/teams/history/MFB/719,Team History,history,2016
Tulsa  Golden Hurricane,http://stats.ncaa.org/people/44025?sport_code=MFB,Philip Montgomery,people,2016
Tulsa  Golden Hurricane,http://stats.ncaa.org/team/719/roster/12240,Roster,roster,2016
Tulsa  Golden Hurricane,http://stats.ncaa.org/team/719/stats/12240,Team Statistics,stats,2016
UCF Knights,http://stats.ncaa.org/teams/history/MFB/128,Team History,history,2016
UCF Knights,http://stats.ncaa.org/people/1312?sport_code=MFB,George O'Leary,people,2016
UCF Knights,http://stats.ncaa.org/people/44836?sport_code=MFB,Danny Barrett,people,2016
UCF Knights,http://stats.ncaa.org/team/128/roster/12240,Roster,roster,2016
UCF Knights,http://stats.ncaa.org/team/128/stats/12240,Team Statistics,stats,2016
UCLA Bruins,http://stats.ncaa.org/teams/history/MFB/110,Team History,history,2016
UCLA Bruins,http://stats.ncaa.org/people/13944?sport_code=MFB,Jim L. Mora,people,2016
UCLA Bruins,http://stats.ncaa.org/team/110/roster/12240,Roster,roster,2016
UCLA Bruins,http://stats.ncaa.org/team/110/stats/12240,Team Statistics,stats,2016
"UConn Huskies, UConn",http://stats.ncaa.org/teams/history/MFB/164,Team History,history,2016
"UConn Huskies, UConn",http://stats.ncaa.org/people/42979?sport_code=MFB,Bob Diaco,people,2016
"UConn Huskies, UConn",http://stats.ncaa.org/team/164/roster/12240,Roster,roster,2016
"UConn Huskies, UConn",http://stats.ncaa.org/team/164/stats/12240,Team Statistics,stats,2016
UNLV Rebels,http://stats.ncaa.org/teams/history/MFB/465,Team History,history,2016
UNLV Rebels,http://stats.ncaa.org/people/44026?sport_code=MFB,Tony Sanchez,people,2016
UNLV Rebels,http://stats.ncaa.org/team/465/roster/12240,Roster,roster,2016
UNLV Rebels,http://stats.ncaa.org/team/465/stats/12240,Team Statistics,stats,2016
UTEP Miners,http://stats.ncaa.org/teams/history/MFB/704,Team History,history,2016
UTEP Miners,http://stats.ncaa.org/people/41719?sport_code=MFB,Sean Kugler,people,2016
UTEP Miners,http://stats.ncaa.org/team/704/roster/12240,Roster,roster,2016
UTEP Miners,http://stats.ncaa.org/team/704/stats/12240,Team Statistics,stats,2016
UTSA Roadrunners,http://stats.ncaa.org/teams/history/MFB/706,Team History,history,2016
UTSA Roadrunners,http://stats.ncaa.org/people/2271?sport_code=MFB,Larry Coker,people,2016
UTSA Roadrunners,http://stats.ncaa.org/team/706/roster/12240,Roster,roster,2016
UTSA Roadrunners,http://stats.ncaa.org/team/706/stats/12240,Team Statistics,stats,2016
Utah  Utes,http://stats.ncaa.org/teams/history/MFB/732,Team History,history,2016
Utah  Utes,http://stats.ncaa.org/people/25052?sport_code=MFB,Kyle Whittingham,people,2016
Utah  Utes,http://stats.ncaa.org/team/732/roster/12240,Roster,roster,2016
Utah  Utes,http://stats.ncaa.org/team/732/stats/12240,Team Statistics,stats,2016
Utah St. Aggies,http://stats.ncaa.org/teams/history/MFB/731,Team History,history,2016
Utah St. Aggies,http://stats.ncaa.org/people/41685?sport_code=MFB,Matt Wells,people,2016
Utah St. Aggies,http://stats.ncaa.org/team/731/roster/12240,Roster,roster,2016
Utah St. Aggies,http://stats.ncaa.org/team/731/stats/12240,Team Statistics,stats,2016
Vanderbilt Commodores,http://stats.ncaa.org/teams/history/MFB/736,Team History,history,2016
Vanderbilt Commodores,http://stats.ncaa.org/people/42977?sport_code=MFB,Derek Mason,people,2016
Vanderbilt Commodores,http://stats.ncaa.org/team/736/roster/12240,Roster,roster,2016
Vanderbilt Commodores,http://stats.ncaa.org/team/736/stats/12240,Team Statistics,stats,2016
Virginia  Cavaliers,http://stats.ncaa.org/teams/history/MFB/746,Team History,history,2016
Virginia  Cavaliers,http://stats.ncaa.org/people/33438?sport_code=MFB,Mike London,people,2016
Virginia  Cavaliers,http://stats.ncaa.org/team/746/roster/12240,Roster,roster,2016
Virginia  Cavaliers,http://stats.ncaa.org/team/746/stats/12240,Team Statistics,stats,2016
Virginia Tech Hokies,http://stats.ncaa.org/teams/history/MFB/742,Team History,history,2016
Virginia Tech Hokies,http://stats.ncaa.org/people/1190?sport_code=MFB,Frank Beamer,people,2016
Virginia Tech Hokies,http://stats.ncaa.org/team/742/roster/12240,Roster,roster,2016
Virginia Tech Hokies,http://stats.ncaa.org/team/742/stats/12240,Team Statistics,stats,2016
Wake Forest Demon Deacons,http://stats.ncaa.org/teams/history/MFB/749,Team History,history,2016
Wake Forest Demon Deacons,http://stats.ncaa.org/people/807?sport_code=MFB,Dave Clawson,people,2016
Wake Forest Demon Deacons,http://stats.ncaa.org/team/749/roster/12240,Roster,roster,2016
Wake Forest Demon Deacons,http://stats.ncaa.org/team/749/stats/12240,Team Statistics,stats,2016
Washington  Huskies,http://stats.ncaa.org/teams/history/MFB/756,Team History,history,2016
Washington  Huskies,http://stats.ncaa.org/people/27999?sport_code=MFB,Chris Petersen,people,2016
Washington  Huskies,http://stats.ncaa.org/team/756/roster/12240,Roster,roster,2016
Washington  Huskies,http://stats.ncaa.org/team/756/stats/12240,Team Statistics,stats,2016
Washington St. Cougars,http://stats.ncaa.org/teams/history/MFB/754,Team History,history,2016
Washington St. Cougars,http://stats.ncaa.org/people/2710?sport_code=MFB,Mike Leach,people,2016
Washington St. Cougars,http://stats.ncaa.org/team/754/roster/12240,Roster,roster,2016
Washington St. Cougars,http://stats.ncaa.org/team/754/stats/12240,Team Statistics,stats,2016
West Virginia  Mountaineers,http://stats.ncaa.org/teams/history/MFB/768,Team History,history,2016
West Virginia  Mountaineers,http://stats.ncaa.org/people/37545?sport_code=MFB,Dana Holgorsen,people,2016
West Virginia  Mountaineers,http://stats.ncaa.org/team/768/roster/12240,Roster,roster,2016
West Virginia  Mountaineers,http://stats.ncaa.org/team/768/stats/12240,Team Statistics,stats,2016
Western Ky. Hilltoppers,http://stats.ncaa.org/teams/history/MFB/772,Team History,history,2016
Western Ky. Hilltoppers,http://stats.ncaa.org/people/42983?sport_code=MFB,Jeff Brohm,people,2016
Western Ky. Hilltoppers,http://stats.ncaa.org/team/772/roster/12240,Roster,roster,2016
Western Ky. Hilltoppers,http://stats.ncaa.org/team/772/stats/12240,Team Statistics,stats,2016
Western Mich. Broncos,http://stats.ncaa.org/teams/history/MFB/774,Team History,history,2016
Western Mich. Broncos,http://stats.ncaa.org/people/41684?sport_code=MFB,P.J. Fleck,people,2016
Western Mich. Broncos,http://stats.ncaa.org/team/774/roster/12240,Roster,roster,2016
Western Mich. Broncos,http://stats.ncaa.org/team/774/stats/12240,Team Statistics,stats,2016
Wisconsin Badgers,http://stats.ncaa.org/teams/history/MFB/796,Team History,history,2016
Wisconsin Badgers,http://stats.ncaa.org/people/25784?sport_code=MFB,Paul Chryst,people,2016
Wisconsin Badgers,http://stats.ncaa.org/team/796/roster/12240,Roster,roster,2016
Wisconsin Badgers,http://stats.ncaa.org/team/796/stats/12240,Team Statistics,stats,2016
Wyoming  Cowboys,http://stats.ncaa.org/teams/history/MFB/811,Team History,history,2016
Wyoming  Cowboys,http://stats.ncaa.org/people/20685?sport_code=MFB,Craig Bohl,people,2016
Wyoming  Cowboys,http://stats.ncaa.org/team/811/roster/12240,Roster,roster,2016
Wyoming  Cowboys,http://stats.ncaa.org/team/811/stats/12240,Team Statistics,stats,2016
Air Force Falcons,http://stats.ncaa.org/teams/history/MFB/721,Team History,history,2017
Air Force Falcons,http://stats.ncaa.org/people/31099?sport_code=MFB,Troy Calhoun,people,2017
Air Force Falcons,http://stats.ncaa.org/team/721/roster/12424,Roster,roster,2017
Air Force Falcons,http://stats.ncaa.org/team/721/stats/12424,Team Statistics,stats,2017
Akron  Zips,http://stats.ncaa.org/teams/history/MFB/5,Team History,history,2017
Akron  Zips,http://stats.ncaa.org/people/25564?sport_code=MFB,Terry Bowden,people,2017
Akron  Zips,http://stats.ncaa.org/team/5/roster/12424,Roster,roster,2017
Akron  Zips,http://stats.ncaa.org/team/5/stats/12424,Team Statistics,stats,2017
Alabama  Crimson Tide,http://stats.ncaa.org/teams/history/MFB/8,Team History,history,2017
Alabama  Crimson Tide,http://stats.ncaa.org/people/2826?sport_code=MFB,Nick Saban,people,2017
Alabama  Crimson Tide,http://stats.ncaa.org/team/8/roster/12424,Roster,roster,2017
Alabama  Crimson Tide,http://stats.ncaa.org/team/8/stats/12424,Team Statistics,stats,2017
Appalachian St. Mountaineers,http://stats.ncaa.org/teams/history/MFB/27,Team History,history,2017
Appalachian St. Mountaineers,http://stats.ncaa.org/people/41727?sport_code=MFB,Scott Satterfield,people,2017
Appalachian St. Mountaineers,http://stats.ncaa.org/team/27/roster/12424,Roster,roster,2017
Appalachian St. Mountaineers,http://stats.ncaa.org/team/27/stats/12424,Team Statistics,stats,2017
Arizona  Wildcats,http://stats.ncaa.org/teams/history/MFB/29,Team History,history,2017
Arizona  Wildcats,http://stats.ncaa.org/people/3089?sport_code=MFB,Rich Rodriguez,people,2017
Arizona  Wildcats,http://stats.ncaa.org/team/29/roster/12424,Roster,roster,2017
Arizona  Wildcats,http://stats.ncaa.org/team/29/stats/12424,Team Statistics,stats,2017
Arizona St. Sun Devils,http://stats.ncaa.org/teams/history/MFB/28,Team History,history,2017
Arizona St. Sun Devils,http://stats.ncaa.org/people/28005?sport_code=MFB,Todd Graham,people,2017
Arizona St. Sun Devils,http://stats.ncaa.org/team/28/roster/12424,Roster,roster,2017
Arizona St. Sun Devils,http://stats.ncaa.org/team/28/stats/12424,Team Statistics,stats,2017
Arkansas  Razorbacks,http://stats.ncaa.org/teams/history/MFB/31,Team History,history,2017
Arkansas  Razorbacks,http://stats.ncaa.org/people/28008?sport_code=MFB,Bret Bielema,people,2017
Arkansas  Razorbacks,http://stats.ncaa.org/team/31/roster/12424,Roster,roster,2017
Arkansas  Razorbacks,http://stats.ncaa.org/team/31/stats/12424,Team Statistics,stats,2017
Arkansas St. Red Wolves,http://stats.ncaa.org/teams/history/MFB/30,Team History,history,2017
Arkansas St. Red Wolves,http://stats.ncaa.org/people/42965?sport_code=MFB,Blake Anderson,people,2017
Arkansas St. Red Wolves,http://stats.ncaa.org/team/30/roster/12424,Roster,roster,2017
Arkansas St. Red Wolves,http://stats.ncaa.org/team/30/stats/12424,Team Statistics,stats,2017
Army West Point Black Knights,http://stats.ncaa.org/teams/history/MFB/725,Team History,history,2017
Army West Point Black Knights,http://stats.ncaa.org/people/37004?sport_code=MFB,Jeff Monken,people,2017
Army West Point Black Knights,http://stats.ncaa.org/team/725/roster/12424,Roster,roster,2017
Army West Point Black Knights,http://stats.ncaa.org/team/725/stats/12424,Team Statistics,stats,2017
Auburn Tigers,http://stats.ncaa.org/teams/history/MFB/37,Team History,history,2017
Auburn Tigers,http://stats.ncaa.org/people/18897?sport_code=MFB,Gus Malzahn,people,2017
Auburn Tigers,http://stats.ncaa.org/team/37/roster/12424,Roster,roster,2017
Auburn Tigers,http://stats.ncaa.org/team/37/stats/12424,Team Statistics,stats,2017
BYU Cougars,http://stats.ncaa.org/teams/history/MFB/77,Team History,history,2017
BYU Cougars,http://stats.ncaa.org/people/45382?sport_code=MFB,Kalani Sitake,people,2017
BYU Cougars,http://stats.ncaa.org/team/77/roster/12424,Roster,roster,2017
BYU Cougars,http://stats.ncaa.org/team/77/stats/12424,Team Statistics,stats,2017
Ball St. Cardinals,http://stats.ncaa.org/teams/history/MFB/47,Team History,history,2017
Ball St. Cardinals,http://stats.ncaa.org/people/44909?sport_code=MFB,Mike Neu,people,2017
Ball St. Cardinals,http://stats.ncaa.org/team/47/roster/12424,Roster,roster,2017
Ball St. Cardinals,http://stats.ncaa.org/team/47/stats/12424,Team Statistics,stats,2017
Baylor Bears,http://stats.ncaa.org/teams/history/MFB/51,Team History,history,2017
Baylor Bears,http://stats.ncaa.org/people/1741?sport_code=MFB,Jim Grobe,people,2017
Baylor Bears,http://stats.ncaa.org/team/51/roster/12424,Roster,roster,2017
