Date,Opponent,Result,G,PuntRet,PuntRetTDs,PuntRetYds,Team,OffenseDefense
09/13/2014,@ South Fla.,W 49 - 17,1/,1,nan,4,NC State Wolfpack,Defense
09/20/2014,Presbyterian,W 42 - 0,1/,3,nan,9,NC State Wolfpack,Offense
09/20/2014,Presbyterian,W 42 - 0,1/,nan,nan,nan,NC State Wolfpack,Defense
09/27/2014,Florida St.,L 41 - 56,1/,1,nan,6,NC State Wolfpack,Offense
09/27/2014,Florida St.,L 41 - 56,1/,2,nan,18,NC State Wolfpack,Defense
10/04/2014,@ Clemson,L 0 - 41,1/,1,nan,7,NC State Wolfpack,Offense
10/04/2014,@ Clemson,L 0 - 41,1/,5,nan,34,NC State Wolfpack,Defense
10/11/2014,Boston College,L 14 - 30,1/,1,nan,-1,NC State Wolfpack,Offense
10/11/2014,Boston College,L 14 - 30,1/,2,nan,45,NC State Wolfpack,Defense
10/18/2014,@ Louisville,L 18 - 30,1/,1,nan,nan,NC State Wolfpack,Offense
10/18/2014,@ Louisville,L 18 - 30,1/,2,nan,51,NC State Wolfpack,Defense
11/01/2014,@ Syracuse,W 24 - 17,1/,2,nan,10,NC State Wolfpack,Offense
11/01/2014,@ Syracuse,W 24 - 17,1/,4,nan,35,NC State Wolfpack,Defense
11/08/2014,Georgia Tech,L 23 - 56,1/,nan,nan,nan,NC State Wolfpack,Offense
11/08/2014,Georgia Tech,L 23 - 56,1/,3,nan,17,NC State Wolfpack,Defense
11/15/2014,Wake Forest,W 42 - 13,1/,nan,nan,nan,NC State Wolfpack,Offense
11/15/2014,Wake Forest,W 42 - 13,1/,4,nan,3,NC State Wolfpack,Defense
11/29/2014,@ North Carolina,W 35 - 7,1/,2,nan,-1,NC State Wolfpack,Offense
11/29/2014,@ North Carolina,W 35 - 7,1/,1,nan,nan,NC State Wolfpack,Defense
12/26/2014,"UCF @ St. Petersburg, Fla.",W 34 - 27,1/,nan,nan,nan,NC State Wolfpack,Offense
12/26/2014,"UCF @ St. Petersburg, Fla.",W 34 - 27,1/,1,nan,-2,NC State Wolfpack,Defense
08/31/2013,Louisiana Tech,W 40 - 14,1/,3,nan,10,NC State Wolfpack,Offense
08/31/2013,Louisiana Tech,W 40 - 14,1/,3,nan,21,NC State Wolfpack,Defense
09/07/2013,Richmond,W 23 - 21,1/,2,nan,17,NC State Wolfpack,Offense
09/07/2013,Richmond,W 23 - 21,1/,1,nan,2,NC State Wolfpack,Defense
09/19/2013,Clemson,L 14 - 26,1/,nan,nan,nan,NC State Wolfpack,Offense
09/19/2013,Clemson,L 14 - 26,1/,2,nan,8,NC State Wolfpack,Defense
09/28/2013,Central Mich.,W 48 - 14,1/,2,1,87,NC State Wolfpack,Offense
09/28/2013,Central Mich.,W 48 - 14,1/,1,nan,2,NC State Wolfpack,Defense
10/05/2013,@ Wake Forest,L 13 - 28,1/,1,nan,10,NC State Wolfpack,Offense
10/05/2013,@ Wake Forest,L 13 - 28,1/,nan,nan,nan,NC State Wolfpack,Defense
10/12/2013,Syracuse,L 10 - 24,1/,3,nan,25,NC State Wolfpack,Offense
10/12/2013,Syracuse,L 10 - 24,1/,1,nan,3,NC State Wolfpack,Defense
10/26/2013,@ Florida St.,L 17 - 49,1/,nan,nan,nan,NC State Wolfpack,Offense
10/26/2013,@ Florida St.,L 17 - 49,1/,5,nan,42,NC State Wolfpack,Defense
11/02/2013,North Carolina,L 19 - 27,1/,2,nan,18,NC State Wolfpack,Offense
11/02/2013,North Carolina,L 19 - 27,1/,2,nan,22,NC State Wolfpack,Defense
11/09/2013,@ Duke,L 20 - 38,1/,4,1,93,NC State Wolfpack,Offense
11/09/2013,@ Duke,L 20 - 38,1/,4,nan,5,NC State Wolfpack,Defense
11/16/2013,@ Boston College,L 21 - 38,1/,1,nan,2,NC State Wolfpack,Offense
11/16/2013,@ Boston College,L 21 - 38,1/,nan,nan,nan,NC State Wolfpack,Defense
11/23/2013,East Carolina,L 28 - 42,1/,1,nan,3,NC State Wolfpack,Offense
11/23/2013,East Carolina,L 28 - 42,1/,2,nan,11,NC State Wolfpack,Defense
11/30/2013,Maryland,L 21 - 41,1/,2,nan,10,NC State Wolfpack,Offense
11/30/2013,Maryland,L 21 - 41,1/,1,nan,6,NC State Wolfpack,Defense
09/05/2015,Troy,W 49 - 21,1/,1,nan,33,NC State Wolfpack,Offense
09/05/2015,Troy,W 49 - 21,1/,nan,nan,nan,NC State Wolfpack,Defense
09/12/2015,Eastern Ky.,W 35 - 0,1/,5,nan,79,NC State Wolfpack,Offense
09/12/2015,Eastern Ky.,W 35 - 0,1/,nan,nan,nan,NC State Wolfpack,Defense
09/19/2015,@ Old Dominion,W 38 - 14,1/,3,nan,54,NC State Wolfpack,Offense
09/19/2015,@ Old Dominion,W 38 - 14,1/,nan,nan,nan,NC State Wolfpack,Defense
09/26/2015,@ South Ala.,W 63 - 13,1/,4,nan,68,NC State Wolfpack,Offense
09/26/2015,@ South Ala.,W 63 - 13,1/,2,nan,10,NC State Wolfpack,Defense
10/03/2015,Louisville,L 13 - 20,1/,2,nan,17,NC State Wolfpack,Offense
10/03/2015,Louisville,L 13 - 20,1/,2,nan,-5,NC State Wolfpack,Defense
10/09/2015,@ Virginia Tech,L 13 - 28,1/,2,nan,14,NC State Wolfpack,Offense
10/09/2015,@ Virginia Tech,L 13 - 28,1/,2,nan,-4,NC State Wolfpack,Defense
10/24/2015,@ Wake Forest,W 35 - 17,1/,3,1/,51,NC State Wolfpack,Offense
10/24/2015,@ Wake Forest,W 35 - 17,1/,3,nan,9,NC State Wolfpack,Defense
10/31/2015,Clemson,L 41 - 56,1/,2,nan,15,NC State Wolfpack,Offense
10/31/2015,Clemson,L 41 - 56,1/,1,nan,nan,NC State Wolfpack,Defense
11/07/2015,@ Boston College,W 24 - 8,1/,3,nan,-1,NC State Wolfpack,Offense
11/07/2015,@ Boston College,W 24 - 8,1/,1,nan,nan,NC State Wolfpack,Defense
11/14/2015,@ Florida St.,L 17 - 34,1/,nan,nan,nan,NC State Wolfpack,Offense
11/14/2015,@ Florida St.,L 17 - 34,1/,5,nan,41,NC State Wolfpack,Defense
11/21/2015,Syracuse,W 42 - 29,1/,3,nan,33,NC State Wolfpack,Offense
11/21/2015,Syracuse,W 42 - 29,1/,1,nan,3,NC State Wolfpack,Defense
11/28/2015,North Carolina,L 34 - 45,1/,nan,nan,nan,NC State Wolfpack,Offense
11/28/2015,North Carolina,L 34 - 45,1/,nan,nan,nan,NC State Wolfpack,Defense
12/30/2015,"Mississippi St. @ Charlotte, NC",L 28 - 51,1/,nan,nan,nan,NC State Wolfpack,Offense
12/30/2015,"Mississippi St. @ Charlotte, NC",L 28 - 51,1/,1,nan,-2,NC State Wolfpack,Defense
09/05/2015,UNLV,W 38 - 30,1/,1,nan,13,Northern Ill. Huskies,Offense
09/05/2015,UNLV,W 38 - 30,1/,nan,nan,nan,Northern Ill. Huskies,Defense
09/12/2015,Murray St.,W 57 - 26,1/,3,nan,40,Northern Ill. Huskies,Offense
09/12/2015,Murray St.,W 57 - 26,1/,2,nan,7,Northern Ill. Huskies,Defense
09/19/2015,@ Ohio St.,L 13 - 20,1/,nan,nan,nan,Northern Ill. Huskies,Offense
09/19/2015,@ Ohio St.,L 13 - 20,1/,1,nan,26,Northern Ill. Huskies,Defense
09/26/2015,@ Boston College,L 14 - 17,1/,1,nan,7,Northern Ill. Huskies,Offense
09/26/2015,@ Boston College,L 14 - 17,1/,3,nan,29,Northern Ill. Huskies,Defense
10/03/2015,@ Central Mich.,L 19 - 29,1/,3,nan,39,Northern Ill. Huskies,Offense
10/03/2015,@ Central Mich.,L 19 - 29,1/,nan,nan,nan,Northern Ill. Huskies,Defense
10/10/2015,Ball St.,W 59 - 41,1/,2,nan,-3,Northern Ill. Huskies,Offense
10/10/2015,Ball St.,W 59 - 41,1/,1,nan,12,Northern Ill. Huskies,Defense
10/17/2015,@ Miami (OH),W 45 - 12,1/,2,nan,8,Northern Ill. Huskies,Offense
10/17/2015,@ Miami (OH),W 45 - 12,1/,nan,nan,nan,Northern Ill. Huskies,Defense
10/24/2015,Eastern Mich.,W 49 - 21,1/,3,nan,6,Northern Ill. Huskies,Offense
10/24/2015,Eastern Mich.,W 49 - 21,1/,3,nan,42,Northern Ill. Huskies,Defense
11/03/2015,@ Toledo,W 32 - 27,1/,nan,nan,nan,Northern Ill. Huskies,Offense
11/03/2015,@ Toledo,W 32 - 27,1/,1,nan,-3,Northern Ill. Huskies,Defense
11/11/2015,@ Buffalo,W 41 - 30,1/,2,nan,11,Northern Ill. Huskies,Offense
11/11/2015,@ Buffalo,W 41 - 30,1/,nan,nan,nan,Northern Ill. Huskies,Defense
11/18/2015,Western Mich.,W 27 - 19,1/,nan,nan,nan,Northern Ill. Huskies,Offense
11/18/2015,Western Mich.,W 27 - 19,1/,nan,nan,nan,Northern Ill. Huskies,Defense
11/24/2015,Ohio,L 21 - 26,1/,2,nan,4,Northern Ill. Huskies,Offense
11/24/2015,Ohio,L 21 - 26,1/,nan,nan,nan,Northern Ill. Huskies,Defense
12/04/2015,Bowling Green,L 14 - 34,1/,2,nan,23,Northern Ill. Huskies,Offense
12/04/2015,Bowling Green,L 14 - 34,1/,1,nan,-1,Northern Ill. Huskies,Defense
12/23/2015,"Boise St. @ San Diego, Calif.",L 7 - 55,1/,nan,nan,nan,Northern Ill. Huskies,Offense
12/23/2015,"Boise St. @ San Diego, Calif.",L 7 - 55,1/,4,nan,1,Northern Ill. Huskies,Defense
08/28/2014,Presbyterian,W 55 - 3,1/,3,nan,30,Northern Ill. Huskies,Offense
08/28/2014,Presbyterian,W 55 - 3,1/,nan,nan,nan,Northern Ill. Huskies,Defense
09/06/2014,@ Northwestern,W 23 - 15,1/,4,nan,48,Northern Ill. Huskies,Offense
09/06/2014,@ Northwestern,W 23 - 15,1/,2,nan,10,Northern Ill. Huskies,Defense
09/13/2014,@ UNLV,W 48 - 34,1/,nan,nan,nan,Northern Ill. Huskies,Offense
09/13/2014,@ UNLV,W 48 - 34,1/,nan,nan,nan,Northern Ill. Huskies,Defense
09/20/2014,@ Arkansas,L 14 - 52,1/,1,nan,nan,Northern Ill. Huskies,Offense
09/20/2014,@ Arkansas,L 14 - 52,1/,2,nan,nan,Northern Ill. Huskies,Defense
10/04/2014,Kent St.,W 17 - 14,1/,2,nan,3,Northern Ill. Huskies,Offense
10/04/2014,Kent St.,W 17 - 14,1/,nan,nan,nan,Northern Ill. Huskies,Defense
10/11/2014,Central Mich.,L 17 - 34,1/,nan,nan,nan,Northern Ill. Huskies,Offense
10/11/2014,Central Mich.,L 17 - 34,1/,3,nan,-6,Northern Ill. Huskies,Defense
10/18/2014,Miami (OH),W 51 - 41,1/,3,nan,27,Northern Ill. Huskies,Offense
10/18/2014,Miami (OH),W 51 - 41,1/,nan,nan,nan,Northern Ill. Huskies,Defense
10/25/2014,@ Eastern Mich.,W 28 - 17,1/,2,nan,14,Northern Ill. Huskies,Offense
10/25/2014,@ Eastern Mich.,W 28 - 17,1/,2,nan,23,Northern Ill. Huskies,Defense
11/05/2014,@ Ball St.,W 35 - 21,1/,4,nan,19,Northern Ill. Huskies,Offense
11/05/2014,@ Ball St.,W 35 - 21,1/,1,nan,2,Northern Ill. Huskies,Defense
11/11/2014,Toledo,W 27 - 24,1/,1,nan,7,Northern Ill. Huskies,Offense
11/11/2014,Toledo,W 27 - 24,1/,4,nan,2,Northern Ill. Huskies,Defense
11/18/2014,@ Ohio,W 21 - 14,1/,1,nan,nan,Northern Ill. Huskies,Offense
11/18/2014,@ Ohio,W 21 - 14,1/,2,nan,23,Northern Ill. Huskies,Defense
11/28/2014,@ Western Mich.,W 31 - 21,1/,1,nan,13,Northern Ill. Huskies,Offense
11/28/2014,@ Western Mich.,W 31 - 21,1/,1,nan,5,Northern Ill. Huskies,Defense
12/05/2014,"Bowling Green @ Detroit, Mich.",W 51 - 17,1/,3,nan,17,Northern Ill. Huskies,Offense
12/05/2014,"Bowling Green @ Detroit, Mich.",W 51 - 17,1/,1,nan,10,Northern Ill. Huskies,Defense
12/23/2014,Marshall @ Boca Raton,L 23 - 52,1/,nan,nan,nan,Northern Ill. Huskies,Offense
12/23/2014,Marshall @ Boca Raton,L 23 - 52,1/,nan,nan,nan,Northern Ill. Huskies,Defense
08/30/2014,@ Texas,L 7 - 38,1/,2,nan,7,North Texas Mean Green,Offense
08/30/2014,@ Texas,L 7 - 38,1/,4,nan,27,North Texas Mean Green,Defense
09/06/2014,SMU,W 43 - 6,1/,6,nan,21,North Texas Mean Green,Offense
09/06/2014,SMU,W 43 - 6,1/,2,nan,-14,North Texas Mean Green,Defense
09/11/2014,Louisiana Tech,L 21 - 42,1/,3,nan,9,North Texas Mean Green,Offense
09/11/2014,Louisiana Tech,L 21 - 42,1/,3,nan,21,North Texas Mean Green,Defense
09/20/2014,Nicholls St.,W 77 - 3,1/,5,1/,161,North Texas Mean Green,Offense
09/20/2014,Nicholls St.,W 77 - 3,1/,nan,nan,nan,North Texas Mean Green,Defense
10/04/2014,@ Indiana,L 24 - 49,1/,2,nan,13,North Texas Mean Green,Offense
10/04/2014,@ Indiana,L 24 - 49,1/,2,nan,14,North Texas Mean Green,Defense
10/11/2014,@ UAB,L 21 - 56,1/,1,nan,3,North Texas Mean Green,Offense
10/11/2014,@ UAB,L 21 - 56,1/,3,nan,38,North Texas Mean Green,Defense
10/18/2014,Southern Miss.,L 20 - 30,1/,1,nan,7,North Texas Mean Green,Offense
10/18/2014,Southern Miss.,L 20 - 30,1/,2,nan,36,North Texas Mean Green,Defense
10/25/2014,@ Rice,L 21 - 41,1/,3,nan,6,North Texas Mean Green,Offense
10/25/2014,@ Rice,L 21 - 41,1/,2,nan,22,North Texas Mean Green,Defense
11/08/2014,Fla. Atlantic,W 31 - 10,1/,3,nan,5,North Texas Mean Green,Offense
11/08/2014,Fla. Atlantic,W 31 - 10,1/,5,nan,47,North Texas Mean Green,Defense
11/15/2014,@ UTEP,L 17 - 35,1/,3,nan,16,North Texas Mean Green,Offense
11/15/2014,@ UTEP,L 17 - 35,1/,5,nan,67,North Texas Mean Green,Defense
11/22/2014,FIU,W 17 - 14,1/,6,nan,38,North Texas Mean Green,Offense
11/22/2014,FIU,W 17 - 14,1/,1,1/,74,North Texas Mean Green,Defense
11/29/2014,@ UTSA,L 27 - 34,1/,3,nan,12,North Texas Mean Green,Offense
11/29/2014,@ UTSA,L 27 - 34,1/,4,nan,21,North Texas Mean Green,Defense
09/03/2016,SMU,L 21 - 34,1/,nan,nan,nan,North Texas Mean Green,Offense
09/03/2016,SMU,L 21 - 34,1/,1,nan,5,North Texas Mean Green,Defense
09/10/2016,Bethune-Cookman,W 41 - 20,1/,2,1/,25,North Texas Mean Green,Offense
09/10/2016,Bethune-Cookman,W 41 - 20,1/,2,1/,109/,North Texas Mean Green,Defense
09/17/2016,@ Florida,L 0 - 32,1/,3,nan,27,North Texas Mean Green,Offense
09/17/2016,@ Florida,L 0 - 32,1/,5,nan,23,North Texas Mean Green,Defense
09/24/2016,@ Rice,W 42 - 35 (2OT),1/,nan,nan,nan,North Texas Mean Green,Offense
09/24/2016,@ Rice,W 42 - 35 (2OT),1/,2,nan,-3,North Texas Mean Green,Defense
10/01/2016,Middle Tenn.,L 13 - 30,1/,2,nan,5,North Texas Mean Green,Offense
10/01/2016,Middle Tenn.,L 13 - 30,1/,3,nan,32,North Texas Mean Green,Defense
10/08/2016,Marshall,W 38 - 21,1/,3,nan,27,North Texas Mean Green,Offense
10/08/2016,Marshall,W 38 - 21,1/,2,nan,37,North Texas Mean Green,Defense
10/22/2016,@ Army West Point,W 35 - 18,1/,1,nan,13,North Texas Mean Green,Offense
10/22/2016,@ Army West Point,W 35 - 18,1/,3,nan,6,North Texas Mean Green,Defense
10/29/2016,@ UTSA,L 17 - 31,1/,3,nan,48,North Texas Mean Green,Offense
10/29/2016,@ UTSA,L 17 - 31,1/,2,nan,17,North Texas Mean Green,Defense
11/05/2016,Louisiana Tech,L 24 - 45,1/,nan,nan,nan,North Texas Mean Green,Offense
11/05/2016,Louisiana Tech,L 24 - 45,1/,2,nan,15,North Texas Mean Green,Defense
11/12/2016,@ Western Ky.,L 7 - 45,1/,1,nan,8,North Texas Mean Green,Offense
11/12/2016,@ Western Ky.,L 7 - 45,1/,nan,nan,nan,North Texas Mean Green,Defense
11/19/2016,Southern Miss.,W 29 - 23,1/,3,nan,10,North Texas Mean Green,Offense
11/19/2016,Southern Miss.,W 29 - 23,1/,nan,nan,nan,North Texas Mean Green,Defense
11/26/2016,@ UTEP,L 24 - 52,1/,nan,nan,nan,North Texas Mean Green,Offense
11/26/2016,@ UTEP,L 24 - 52,1/,4,1/,15,North Texas Mean Green,Defense
12/27/2016,"Army West Point @ Dallas, Texas",L 31 - 38 (1OT),1/,nan,nan,nan,North Texas Mean Green,Offense
12/27/2016,"Army West Point @ Dallas, Texas",L 31 - 38 (1OT),1/,2,nan,-3,North Texas Mean Green,Defense
08/31/2013,Idaho,W 40 - 6,1/,3,nan,111,North Texas Mean Green,Offense
08/31/2013,Idaho,W 40 - 6,1/,nan,nan,nan,North Texas Mean Green,Defense
09/07/2013,@ Ohio,L 21 - 27,1/,1,nan,27,North Texas Mean Green,Offense
09/07/2013,@ Ohio,L 21 - 27,1/,3,nan,36,North Texas Mean Green,Defense
09/14/2013,Ball St.,W 34 - 27,1/,2,nan,29,North Texas Mean Green,Offense
09/14/2013,Ball St.,W 34 - 27,1/,1,nan,6,North Texas Mean Green,Defense
09/21/2013,@ Georgia,L 21 - 45,1/,2,1/,20,North Texas Mean Green,Offense
09/21/2013,@ Georgia,L 21 - 45,1/,5,nan,29,North Texas Mean Green,Defense
10/05/2013,@ Tulane,L 21 - 24,1/,2,nan,10,North Texas Mean Green,Offense
10/05/2013,@ Tulane,L 21 - 24,1/,2,nan,4,North Texas Mean Green,Defense
10/12/2013,Middle Tenn.,W 34 - 7,1/,4,nan,78,North Texas Mean Green,Offense
10/12/2013,Middle Tenn.,W 34 - 7,1/,nan,nan,nan,North Texas Mean Green,Defense
10/19/2013,@ Louisiana Tech,W 28 - 13,1/,1,nan,-4,North Texas Mean Green,Offense
10/19/2013,@ Louisiana Tech,W 28 - 13,1/,2,nan,17,North Texas Mean Green,Defense
10/26/2013,@ Southern Miss.,W 55 - 14,1/,1,nan,nan,North Texas Mean Green,Offense
10/26/2013,@ Southern Miss.,W 55 - 14,1/,nan,nan,nan,North Texas Mean Green,Defense
10/31/2013,Rice,W 28 - 16,1/,3,1/,84,North Texas Mean Green,Offense
10/31/2013,Rice,W 28 - 16,1/,2,nan,14,North Texas Mean Green,Defense
11/09/2013,UTEP,W 41 - 7,1/,5,1/,36,North Texas Mean Green,Offense
11/09/2013,UTEP,W 41 - 7,1/,2,nan,13,North Texas Mean Green,Defense
11/23/2013,UTSA,L 13 - 21,1/,nan,nan,nan,North Texas Mean Green,Offense
11/23/2013,UTSA,L 13 - 21,1/,1,nan,-1,North Texas Mean Green,Defense
11/30/2013,@ Tulsa,W 42 - 10,1/,6,1/,50,North Texas Mean Green,Offense
11/30/2013,@ Tulsa,W 42 - 10,1/,1,nan,10,North Texas Mean Green,Defense
01/01/2014,UNLV,W 36 - 14,1/,2,nan,16,North Texas Mean Green,Offense
01/01/2014,UNLV,W 36 - 14,1/,2,nan,1,North Texas Mean Green,Defense
09/12/2015,@ SMU,L 13 - 31,1/,2,nan,18,North Texas Mean Green,Offense
09/12/2015,@ SMU,L 13 - 31,1/,2,nan,24,North Texas Mean Green,Defense
09/19/2015,Rice,L 24 - 38,1/,1,nan,-2,North Texas Mean Green,Offense
09/19/2015,Rice,L 24 - 38,1/,nan,nan,nan,North Texas Mean Green,Defense
09/26/2015,@ Iowa,L 16 - 62,1/,nan,nan,nan,North Texas Mean Green,Offense
09/26/2015,@ Iowa,L 16 - 62,1/,2,nan,71,North Texas Mean Green,Defense
10/03/2015,@ Southern Miss.,L 14 - 49,1/,1,nan,3,North Texas Mean Green,Offense
10/03/2015,@ Southern Miss.,L 14 - 49,1/,1,nan,14,North Texas Mean Green,Defense
10/10/2015,Portland St.,L 7 - 66,1/,3,nan,15,North Texas Mean Green,Offense
10/10/2015,Portland St.,L 7 - 66,1/,2,nan,1,North Texas Mean Green,Defense
10/15/2015,Western Ky.,L 28 - 55,1/,1,nan,-2,North Texas Mean Green,Offense
10/15/2015,Western Ky.,L 28 - 55,1/,2,nan,9,North Texas Mean Green,Defense
10/24/2015,@ Marshall,L 13 - 30,1/,2,nan,12,North Texas Mean Green,Offense
10/24/2015,@ Marshall,L 13 - 30,1/,1,nan,5,North Texas Mean Green,Defense
10/31/2015,UTSA,W 30 - 23,1/,2,nan,34,North Texas Mean Green,Offense
10/31/2015,UTSA,W 30 - 23,1/,3,nan,9,North Texas Mean Green,Defense
11/07/2015,@ Louisiana Tech,L 13 - 56,1/,1,nan,37,North Texas Mean Green,Offense
11/07/2015,@ Louisiana Tech,L 13 - 56,1/,2,nan,17,North Texas Mean Green,Defense
11/14/2015,@ Tennessee,L 0 - 24,1/,1,nan,4,North Texas Mean Green,Offense
11/14/2015,@ Tennessee,L 0 - 24,1/,2,nan,28,North Texas Mean Green,Defense
11/21/2015,@ Middle Tenn.,L 7 - 41,1/,1,nan,1,North Texas Mean Green,Offense
11/21/2015,@ Middle Tenn.,L 7 - 41,1/,1,nan,1,North Texas Mean Green,Defense
11/28/2015,UTEP,L 17 - 20,1/,5,1/,52,North Texas Mean Green,Offense
11/28/2015,UTEP,L 17 - 20,1/,1,nan,2,North Texas Mean Green,Defense
09/03/2016,"Georgia @ Atlanta, Georgia",L 24 - 33,1/,2,nan,20,North Carolina Tar Heels,Offense
09/03/2016,"Georgia @ Atlanta, Georgia",L 24 - 33,1/,3,nan,-2,North Carolina Tar Heels,Defense
09/10/2016,@ Illinois,W 48 - 23,1/,3,nan,33,North Carolina Tar Heels,Offense
09/10/2016,@ Illinois,W 48 - 23,1/,1,nan,3,North Carolina Tar Heels,Defense
09/17/2016,James Madison,W 56 - 28,1/,1,nan,13,North Carolina Tar Heels,Offense
09/17/2016,James Madison,W 56 - 28,1/,nan,nan,nan,North Carolina Tar Heels,Defense
09/24/2016,Pittsburgh,W 37 - 36,1/,2,nan,15,North Carolina Tar Heels,Offense
09/24/2016,Pittsburgh,W 37 - 36,1/,1,nan,1,North Carolina Tar Heels,Defense
10/01/2016,@ Florida St.,W 37 - 35,1/,nan,nan,nan,North Carolina Tar Heels,Offense
10/01/2016,@ Florida St.,W 37 - 35,1/,nan,nan,nan,North Carolina Tar Heels,Defense
10/08/2016,Virginia Tech,L 3 - 34,1/,nan,nan,nan,North Carolina Tar Heels,Offense
10/08/2016,Virginia Tech,L 3 - 34,1/,1,nan,-1,North Carolina Tar Heels,Defense
10/15/2016,@ Miami (FL),W 20 - 13,1/,2,nan,nan,North Carolina Tar Heels,Offense
10/15/2016,@ Miami (FL),W 20 - 13,1/,nan,nan,nan,North Carolina Tar Heels,Defense
10/22/2016,@ Virginia,W 35 - 14,1/,1,nan,5,North Carolina Tar Heels,Offense
10/22/2016,@ Virginia,W 35 - 14,1/,nan,nan,nan,North Carolina Tar Heels,Defense
11/05/2016,Georgia Tech,W 48 - 20,1/,nan,nan,nan,North Carolina Tar Heels,Offense
11/05/2016,Georgia Tech,W 48 - 20,1/,nan,nan,nan,North Carolina Tar Heels,Defense
11/10/2016,@ Duke,L 27 - 28,1/,1,nan,3,North Carolina Tar Heels,Offense
11/10/2016,@ Duke,L 27 - 28,1/,nan,nan,nan,North Carolina Tar Heels,Defense
11/19/2016,The Citadel,W 41 - 7,1/,2,nan,25,North Carolina Tar Heels,Offense
11/19/2016,The Citadel,W 41 - 7,1/,1,nan,2,North Carolina Tar Heels,Defense
11/25/2016,NC State,L 21 - 28,1/,1,nan,13,North Carolina Tar Heels,Offense
11/25/2016,NC State,L 21 - 28,1/,1,nan,3,North Carolina Tar Heels,Defense
12/30/2016,"Stanford @ El Paso, Texas",L 23 - 25,1/,2,nan,7,North Carolina Tar Heels,Offense
12/30/2016,"Stanford @ El Paso, Texas",L 23 - 25,1/,1,nan,-4,North Carolina Tar Heels,Defense
08/29/2013,@ South Carolina,L 10 - 27,1/,2,nan,21,North Carolina Tar Heels,Offense
08/29/2013,@ South Carolina,L 10 - 27,1/,3,nan,22,North Carolina Tar Heels,Defense
09/07/2013,Middle Tenn.,W 40 - 20,1/,4,nan,30,North Carolina Tar Heels,Offense
09/07/2013,Middle Tenn.,W 40 - 20,1/,2,nan,-2,North Carolina Tar Heels,Defense
09/21/2013,@ Georgia Tech,L 20 - 28,1/,1,nan,3,North Carolina Tar Heels,Offense
09/21/2013,@ Georgia Tech,L 20 - 28,1/,1,nan,nan,North Carolina Tar Heels,Defense
09/28/2013,East Carolina,L 31 - 55,1/,1,nan,41,North Carolina Tar Heels,Offense
09/28/2013,East Carolina,L 31 - 55,1/,nan,nan,nan,North Carolina Tar Heels,Defense
10/05/2013,@ Virginia Tech,L 17 - 27,1/,3,nan,18,North Carolina Tar Heels,Offense
10/05/2013,@ Virginia Tech,L 17 - 27,1/,3,nan,-9,North Carolina Tar Heels,Defense
10/17/2013,Miami (FL),L 23 - 27,1/,1,nan,3,North Carolina Tar Heels,Offense
10/17/2013,Miami (FL),L 23 - 27,1/,1,nan,nan,North Carolina Tar Heels,Defense
10/26/2013,Boston College,W 34 - 10,1/,2,nan,-2,North Carolina Tar Heels,Offense
10/26/2013,Boston College,W 34 - 10,1/,3,nan,28,North Carolina Tar Heels,Defense
11/02/2013,@ NC State,W 27 - 19,1/,2,nan,22,North Carolina Tar Heels,Offense
11/02/2013,@ NC State,W 27 - 19,1/,2,nan,18,North Carolina Tar Heels,Defense
11/09/2013,Virginia,W 45 - 14,1/,4,1,111,North Carolina Tar Heels,Offense
11/09/2013,Virginia,W 45 - 14,1/,1,nan,-2,North Carolina Tar Heels,Defense
11/16/2013,@ Pittsburgh,W 34 - 27,1/,3,2/,126/,North Carolina Tar Heels,Offense
11/16/2013,@ Pittsburgh,W 34 - 27,1/,nan,nan,nan,North Carolina Tar Heels,Defense
11/23/2013,Old Dominion,W 80 - 20,1/,3,1,83,North Carolina Tar Heels,Offense
11/23/2013,Old Dominion,W 80 - 20,1/,nan,nan,nan,North Carolina Tar Heels,Defense
11/30/2013,Duke,L 25 - 27,1/,1,nan,5,North Carolina Tar Heels,Offense
11/30/2013,Duke,L 25 - 27,1/,1,nan,-1,North Carolina Tar Heels,Defense
12/28/2013,"Cincinnati @ Charlotte, NC",W 39 - 17,1/,3,1,83,North Carolina Tar Heels,Offense
12/28/2013,"Cincinnati @ Charlotte, NC",W 39 - 17,1/,1,nan,-2,North Carolina Tar Heels,Defense
09/03/2015,"South Carolina @ Charlotte, NC",L 13 - 17,1/,1,nan,-1,North Carolina Tar Heels,Offense
09/03/2015,"South Carolina @ Charlotte, NC",L 13 - 17,1/,nan,nan,nan,North Carolina Tar Heels,Defense
09/12/2015,N.C. A&T,W 53 - 14,1/,2,nan,16,North Carolina Tar Heels,Offense
09/12/2015,N.C. A&T,W 53 - 14,1/,nan,nan,nan,North Carolina Tar Heels,Defense
09/19/2015,Illinois,W 48 - 14,1/,5,1/,168/,North Carolina Tar Heels,Offense
09/19/2015,Illinois,W 48 - 14,1/,nan,nan,nan,North Carolina Tar Heels,Defense
09/26/2015,Delaware,W 41 - 14,1/,3,nan,17,North Carolina Tar Heels,Offense
09/26/2015,Delaware,W 41 - 14,1/,nan,nan,nan,North Carolina Tar Heels,Defense
10/03/2015,@ Georgia Tech,W 38 - 31,1/,nan,nan,nan,North Carolina Tar Heels,Offense
10/03/2015,@ Georgia Tech,W 38 - 31,1/,nan,nan,nan,North Carolina Tar Heels,Defense
