Year,Team,GP,G,FumblesRecovered,Int,Blkd,OffenseDefense
2017-18,Ole Miss,12,12,5,8,1,Offense
2017-18,Ole Miss,0,12,5,13,1,Defensive
2013-14,Ole Miss,13,13,9,13,1,Offense
2013-14,Ole Miss,0,13,8,13,6,Defensive
2014-15,Ole Miss,13,13,10,22,1,Offense
2014-15,Ole Miss,0,13,10,15,2,Defensive
2015-16,Ole Miss,13,13,8,15,3,Offense
2015-16,Ole Miss,0,13,9,14,1,Defensive
2016-17,Ole Miss,12,12,8,8,nan,Offense
2016-17,Ole Miss,0,12,5,14,2,Defensive
2017-18,Ole Miss,12,12,5,8,1,Offense
2017-18,Ole Miss,0,12,5,13,1,Defensive
2013-14,Oklahoma St.,13,13,12,21,4,Offense
2013-14,Oklahoma St.,0,13,5,13,4,Defensive
2014-15,Oklahoma St.,13,13,2,12,6,Offense
2014-15,Oklahoma St.,0,13,5,17,1,Defensive
2015-16,Oklahoma St.,13,13,11,17,3,Offense
2015-16,Oklahoma St.,0,13,5,10,3,Defensive
2016-17,Oklahoma St.,13,13,11,14,6,Offense
2016-17,Oklahoma St.,0,13,10,4,4,Defensive
2017-18,Oklahoma St.,12,12,6,16,2,Offense
2017-18,Oklahoma St.,0,12,11,10,1,Defensive
2013-14,Ole Miss,13,13,9,13,1,Offense
2013-14,Ole Miss,0,13,8,13,6,Defensive
2014-15,Ole Miss,13,13,10,22,1,Offense
2014-15,Ole Miss,0,13,10,15,2,Defensive
2015-16,Ole Miss,13,13,8,15,3,Offense
2015-16,Ole Miss,0,13,9,14,1,Defensive
2016-17,Ole Miss,12,12,8,8,nan,Offense
2016-17,Ole Miss,0,12,5,14,2,Defensive
2017-18,Ole Miss,12,12,5,8,1,Offense
2017-18,Ole Miss,0,12,5,13,1,Defensive
2013-14,Old Dominion,12,12,9,8,5,Offense
2013-14,Old Dominion,0,12,6,8,2,Defensive
2014-15,Old Dominion,11,11,13,5,1,Offense
2014-15,Old Dominion,0,11,4,15,1,Defensive
2015-16,Old Dominion,12,12,10,8,2,Offense
2015-16,Old Dominion,0,12,10,9,3,Defensive
2016-17,Old Dominion,13,13,12,11,1,Offense
2016-17,Old Dominion,0,13,4,6,5,Defensive
2017-18,Old Dominion,12,12,8,8,3,Offense
2017-18,Old Dominion,0,12,6,14,5,Defensive
2013-14,Old Dominion,12,12,9,8,5,Offense
2013-14,Old Dominion,0,12,6,8,2,Defensive
2014-15,Old Dominion,11,11,13,5,1,Offense
2014-15,Old Dominion,0,11,4,15,1,Defensive
2015-16,Old Dominion,12,12,10,8,2,Offense
2015-16,Old Dominion,0,12,10,9,3,Defensive
2016-17,Old Dominion,13,13,12,11,1,Offense
2016-17,Old Dominion,0,13,4,6,5,Defensive
2017-18,Old Dominion,12,12,8,8,3,Offense
2017-18,Old Dominion,0,12,6,14,5,Defensive
2013-14,Old Dominion,12,12,9,8,5,Offense
2013-14,Old Dominion,0,12,6,8,2,Defensive
2014-15,Old Dominion,11,11,13,5,1,Offense
2014-15,Old Dominion,0,11,4,15,1,Defensive
2015-16,Old Dominion,12,12,10,8,2,Offense
2015-16,Old Dominion,0,12,10,9,3,Defensive
2016-17,Old Dominion,13,13,12,11,1,Offense
2016-17,Old Dominion,0,13,4,6,5,Defensive
2017-18,Old Dominion,12,12,8,8,3,Offense
2017-18,Old Dominion,0,12,6,14,5,Defensive
2013-14,Old Dominion,12,12,9,8,5,Offense
2013-14,Old Dominion,0,12,6,8,2,Defensive
2014-15,Old Dominion,11,11,13,5,1,Offense
2014-15,Old Dominion,0,11,4,15,1,Defensive
2015-16,Old Dominion,12,12,10,8,2,Offense
2015-16,Old Dominion,0,12,10,9,3,Defensive
2016-17,Old Dominion,13,13,12,11,1,Offense
2016-17,Old Dominion,0,13,4,6,5,Defensive
2017-18,Old Dominion,12,12,8,8,3,Offense
2017-18,Old Dominion,0,12,6,14,5,Defensive
2013-14,Oklahoma St.,13,13,12,21,4,Offense
2013-14,Oklahoma St.,0,13,5,13,4,Defensive
2014-15,Oklahoma St.,13,13,2,12,6,Offense
2014-15,Oklahoma St.,0,13,5,17,1,Defensive
2015-16,Oklahoma St.,13,13,11,17,3,Offense
2015-16,Oklahoma St.,0,13,5,10,3,Defensive
2016-17,Oklahoma St.,13,13,11,14,6,Offense
2016-17,Oklahoma St.,0,13,10,4,4,Defensive
2017-18,Oklahoma St.,12,12,6,16,2,Offense
2017-18,Oklahoma St.,0,12,11,10,1,Defensive
2013-14,Oklahoma St.,13,13,12,21,4,Offense
2013-14,Oklahoma St.,0,13,5,13,4,Defensive
2014-15,Oklahoma St.,13,13,2,12,6,Offense
2014-15,Oklahoma St.,0,13,5,17,1,Defensive
2015-16,Oklahoma St.,13,13,11,17,3,Offense
2015-16,Oklahoma St.,0,13,5,10,3,Defensive
2016-17,Oklahoma St.,13,13,11,14,6,Offense
2016-17,Oklahoma St.,0,13,10,4,4,Defensive
2017-18,Oklahoma St.,12,12,6,16,2,Offense
2017-18,Oklahoma St.,0,12,11,10,1,Defensive
2013-14,Oklahoma St.,13,13,12,21,4,Offense
2013-14,Oklahoma St.,0,13,5,13,4,Defensive
2014-15,Oklahoma St.,13,13,2,12,6,Offense
2014-15,Oklahoma St.,0,13,5,17,1,Defensive
2015-16,Oklahoma St.,13,13,11,17,3,Offense
2015-16,Oklahoma St.,0,13,5,10,3,Defensive
2016-17,Oklahoma St.,13,13,11,14,6,Offense
2016-17,Oklahoma St.,0,13,10,4,4,Defensive
2017-18,Oklahoma St.,12,12,6,16,2,Offense
2017-18,Oklahoma St.,0,12,11,10,1,Defensive
2013-14,Oklahoma,13,13,8,16,3,Offense
2013-14,Oklahoma,0,13,5,11,3,Defensive
2014-15,Oklahoma,13,13,7,12,5,Offense
2014-15,Oklahoma,0,13,7,17,3,Defensive
2015-16,Oklahoma,13,13,7,20,1,Offense
2015-16,Oklahoma,0,13,9,9,1,Defensive
2016-17,Oklahoma,13,13,8,9,nan,Offense
2016-17,Oklahoma,0,13,9,8,nan,Defensive
2017-18,Oklahoma,13,13,9,8,nan,Offense
2017-18,Oklahoma,0,13,7,5,nan,Defensive
2013-14,Oklahoma,13,13,8,16,3,Offense
2013-14,Oklahoma,0,13,5,11,3,Defensive
2014-15,Oklahoma,13,13,7,12,5,Offense
2014-15,Oklahoma,0,13,7,17,3,Defensive
2015-16,Oklahoma,13,13,7,20,1,Offense
2015-16,Oklahoma,0,13,9,9,1,Defensive
2016-17,Oklahoma,13,13,8,9,nan,Offense
2016-17,Oklahoma,0,13,9,8,nan,Defensive
2017-18,Oklahoma,13,13,9,8,nan,Offense
2017-18,Oklahoma,0,13,7,5,nan,Defensive
2013-14,Oklahoma,13,13,8,16,3,Offense
2013-14,Oklahoma,0,13,5,11,3,Defensive
2014-15,Oklahoma,13,13,7,12,5,Offense
2014-15,Oklahoma,0,13,7,17,3,Defensive
2015-16,Oklahoma,13,13,7,20,1,Offense
2015-16,Oklahoma,0,13,9,9,1,Defensive
2016-17,Oklahoma,13,13,8,9,nan,Offense
2016-17,Oklahoma,0,13,9,8,nan,Defensive
2017-18,Oklahoma,13,13,9,8,nan,Offense
2017-18,Oklahoma,0,13,7,5,nan,Defensive
2013-14,Oklahoma,13,13,8,16,3,Offense
2013-14,Oklahoma,0,13,5,11,3,Defensive
2014-15,Oklahoma,13,13,7,12,5,Offense
2014-15,Oklahoma,0,13,7,17,3,Defensive
2015-16,Oklahoma,13,13,7,20,1,Offense
2015-16,Oklahoma,0,13,9,9,1,Defensive
2016-17,Oklahoma,13,13,8,9,nan,Offense
2016-17,Oklahoma,0,13,9,8,nan,Defensive
2017-18,Oklahoma,13,13,9,8,nan,Offense
2017-18,Oklahoma,0,13,7,5,nan,Defensive
2013-14,Purdue,12,12,6,13,1,Offense
2013-14,Purdue,0,12,9,13,1,Defensive
2014-15,Purdue,12,12,9,10,1,Offense
2014-15,Purdue,0,12,8,16,2,Defensive
2015-16,Purdue,12,12,9,12,4,Offense
2015-16,Purdue,0,12,10,16,2,Defensive
2016-17,Purdue,12,12,4,12,1,Offense
2016-17,Purdue,0,12,8,25,1,Defensive
2017-18,Purdue,12,12,10,9,2,Offense
2017-18,Purdue,0,12,6,10,1,Defensive
2013-14,Purdue,12,12,6,13,1,Offense
2013-14,Purdue,0,12,9,13,1,Defensive
2014-15,Purdue,12,12,9,10,1,Offense
2014-15,Purdue,0,12,8,16,2,Defensive
2015-16,Purdue,12,12,9,12,4,Offense
2015-16,Purdue,0,12,10,16,2,Defensive
2016-17,Purdue,12,12,4,12,1,Offense
2016-17,Purdue,0,12,8,25,1,Defensive
2017-18,Purdue,12,12,10,9,2,Offense
2017-18,Purdue,0,12,6,10,1,Defensive
2013-14,Pittsburgh,13,13,8,8,1,Offense
2013-14,Pittsburgh,0,13,8,9,1,Defensive
2014-15,Pittsburgh,13,13,4,10,2,Offense
2014-15,Pittsburgh,0,13,12,7,2,Defensive
2015-16,Pittsburgh,13,13,6,10,5,Offense
2015-16,Pittsburgh,0,13,7,9,2,Defensive
2016-17,Pittsburgh,13,13,10,9,3,Offense
2016-17,Pittsburgh,0,13,9,9,3,Defensive
2017-18,Pittsburgh,12,12,7,9,2,Offense
2017-18,Pittsburgh,0,12,8,8,3,Defensive
2013-14,Pittsburgh,13,13,8,8,1,Offense
2013-14,Pittsburgh,0,13,8,9,1,Defensive
2014-15,Pittsburgh,13,13,4,10,2,Offense
2014-15,Pittsburgh,0,13,12,7,2,Defensive
2015-16,Pittsburgh,13,13,6,10,5,Offense
2015-16,Pittsburgh,0,13,7,9,2,Defensive
2016-17,Pittsburgh,13,13,10,9,3,Offense
2016-17,Pittsburgh,0,13,9,9,3,Defensive
2017-18,Pittsburgh,12,12,7,9,2,Offense
2017-18,Pittsburgh,0,12,8,8,3,Defensive
2013-14,Pittsburgh,13,13,8,8,1,Offense
2013-14,Pittsburgh,0,13,8,9,1,Defensive
2014-15,Pittsburgh,13,13,4,10,2,Offense
2014-15,Pittsburgh,0,13,12,7,2,Defensive
2015-16,Pittsburgh,13,13,6,10,5,Offense
2015-16,Pittsburgh,0,13,7,9,2,Defensive
2016-17,Pittsburgh,13,13,10,9,3,Offense
2016-17,Pittsburgh,0,13,9,9,3,Defensive
2017-18,Pittsburgh,12,12,7,9,2,Offense
2017-18,Pittsburgh,0,12,8,8,3,Defensive
2013-14,Pittsburgh,13,13,8,8,1,Offense
2013-14,Pittsburgh,0,13,8,9,1,Defensive
2014-15,Pittsburgh,13,13,4,10,2,Offense
2014-15,Pittsburgh,0,13,12,7,2,Defensive
2015-16,Pittsburgh,13,13,6,10,5,Offense
2015-16,Pittsburgh,0,13,7,9,2,Defensive
2016-17,Pittsburgh,13,13,10,9,3,Offense
2016-17,Pittsburgh,0,13,9,9,3,Defensive
2017-18,Pittsburgh,12,12,7,9,2,Offense
2017-18,Pittsburgh,0,12,8,8,3,Defensive
2013-14,Penn St.,12,12,7,13,1,Offense
2013-14,Penn St.,0,12,12,10,4,Defensive
2014-15,Penn St.,13,13,5,16,nan,Offense
2014-15,Penn St.,0,13,11,15,5,Defensive
2015-16,Penn St.,13,13,12,10,1,Offense
2015-16,Penn St.,0,13,12,6,3,Defensive
2016-17,Penn St.,14,14,11,10,3,Offense
2016-17,Penn St.,0,14,12,8,3,Defensive
2017-18,Penn St.,12,12,14,10,1,Offense
2017-18,Penn St.,0,12,2,8,3,Defensive
2013-14,Penn St.,12,12,7,13,1,Offense
2013-14,Penn St.,0,12,12,10,4,Defensive
2014-15,Penn St.,13,13,5,16,nan,Offense
2014-15,Penn St.,0,13,11,15,5,Defensive
2015-16,Penn St.,13,13,12,10,1,Offense
2015-16,Penn St.,0,13,12,6,3,Defensive
2016-17,Penn St.,14,14,11,10,3,Offense
2016-17,Penn St.,0,14,12,8,3,Defensive
2017-18,Penn St.,12,12,14,10,1,Offense
2017-18,Penn St.,0,12,2,8,3,Defensive
2013-14,Penn St.,12,12,7,13,1,Offense
2013-14,Penn St.,0,12,12,10,4,Defensive
2014-15,Penn St.,13,13,5,16,nan,Offense
2014-15,Penn St.,0,13,11,15,5,Defensive
2015-16,Penn St.,13,13,12,10,1,Offense
2015-16,Penn St.,0,13,12,6,3,Defensive
2016-17,Penn St.,14,14,11,10,3,Offense
2016-17,Penn St.,0,14,12,8,3,Defensive
2017-18,Penn St.,12,12,14,10,1,Offense
2017-18,Penn St.,0,12,2,8,3,Defensive
2013-14,Penn St.,12,12,7,13,1,Offense
2013-14,Penn St.,0,12,12,10,4,Defensive
2014-15,Penn St.,13,13,5,16,nan,Offense
2014-15,Penn St.,0,13,11,15,5,Defensive
2015-16,Penn St.,13,13,12,10,1,Offense
2015-16,Penn St.,0,13,12,6,3,Defensive
2016-17,Penn St.,14,14,11,10,3,Offense
2016-17,Penn St.,0,14,12,8,3,Defensive
2017-18,Penn St.,12,12,14,10,1,Offense
2017-18,Penn St.,0,12,2,8,3,Defensive
2013-14,Oregon St.,13,13,10,19,2,Offense
2013-14,Oregon St.,0,13,10,16,4,Defensive
2014-15,Oregon St.,12,12,7,11,1,Offense
2014-15,Oregon St.,0,12,6,8,1,Defensive
2015-16,Oregon St.,12,12,4,8,4,Offense
2015-16,Oregon St.,0,12,5,11,nan,Defensive
2016-17,Oregon St.,12,12,13,7,3,Offense
2016-17,Oregon St.,0,12,8,11,1,Defensive
2017-18,Oregon St.,12,12,7,7,2,Offense
2017-18,Oregon St.,0,12,16,12,1,Defensive
2013-14,Oregon St.,13,13,10,19,2,Offense
2013-14,Oregon St.,0,13,10,16,4,Defensive
2014-15,Oregon St.,12,12,7,11,1,Offense
2014-15,Oregon St.,0,12,6,8,1,Defensive
2015-16,Oregon St.,12,12,4,8,4,Offense
2015-16,Oregon St.,0,12,5,11,nan,Defensive
2016-17,Oregon St.,12,12,13,7,3,Offense
2016-17,Oregon St.,0,12,8,11,1,Defensive
2017-18,Oregon St.,12,12,7,7,2,Offense
2017-18,Oregon St.,0,12,16,12,1,Defensive
2013-14,Oregon St.,13,13,10,19,2,Offense
2013-14,Oregon St.,0,13,10,16,4,Defensive
2014-15,Oregon St.,12,12,7,11,1,Offense
2014-15,Oregon St.,0,12,6,8,1,Defensive
2015-16,Oregon St.,12,12,4,8,4,Offense
2015-16,Oregon St.,0,12,5,11,nan,Defensive
2016-17,Oregon St.,12,12,13,7,3,Offense
2016-17,Oregon St.,0,12,8,11,1,Defensive
2017-18,Oregon St.,12,12,7,7,2,Offense
2017-18,Oregon St.,0,12,16,12,1,Defensive
2013-14,Oregon St.,13,13,10,19,2,Offense
2013-14,Oregon St.,0,13,10,16,4,Defensive
2014-15,Oregon St.,12,12,7,11,1,Offense
2014-15,Oregon St.,0,12,6,8,1,Defensive
2015-16,Oregon St.,12,12,4,8,4,Offense
2015-16,Oregon St.,0,12,5,11,nan,Defensive
2016-17,Oregon St.,12,12,13,7,3,Offense
2016-17,Oregon St.,0,12,8,11,1,Defensive
2017-18,Oregon St.,12,12,7,7,2,Offense
2017-18,Oregon St.,0,12,16,12,1,Defensive
2011-12,Oregon,1,1,1,1,nan,Offense
2011-12,Oregon,0,1,nan,2,nan,Defensive
2013-14,Oregon,13,13,11,17,3,Offense
2013-14,Oregon,0,13,12,6,2,Defensive
2014-15,Oregon,15,15,21,13,nan,Offense
2014-15,Oregon,0,15,7,4,2,Defensive
2015-16,Oregon,13,13,9,13,2,Offense
2015-16,Oregon,0,13,7,10,4,Defensive
2016-17,Oregon,12,12,3,9,3,Offense
2016-17,Oregon,0,12,9,6,nan,Defensive
2017-18,Oregon,12,12,9,13,1,Offense
2017-18,Oregon,0,12,11,10,2,Defensive
2011-12,Oregon,1,1,1,1,nan,Offense
2011-12,Oregon,0,1,nan,2,nan,Defensive
2013-14,Oregon,13,13,11,17,3,Offense
2013-14,Oregon,0,13,12,6,2,Defensive
2014-15,Oregon,15,15,21,13,nan,Offense
2014-15,Oregon,0,15,7,4,2,Defensive
2015-16,Oregon,13,13,9,13,2,Offense
2015-16,Oregon,0,13,7,10,4,Defensive
2016-17,Oregon,12,12,3,9,3,Offense
2016-17,Oregon,0,12,9,6,nan,Defensive
2017-18,Oregon,12,12,9,13,1,Offense
2017-18,Oregon,0,12,11,10,2,Defensive
2011-12,Oregon,1,1,1,1,nan,Offense
2011-12,Oregon,0,1,nan,2,nan,Defensive
2013-14,Oregon,13,13,11,17,3,Offense
2013-14,Oregon,0,13,12,6,2,Defensive
2014-15,Oregon,15,15,21,13,nan,Offense
2014-15,Oregon,0,15,7,4,2,Defensive
2015-16,Oregon,13,13,9,13,2,Offense
2015-16,Oregon,0,13,7,10,4,Defensive
2016-17,Oregon,12,12,3,9,3,Offense
2016-17,Oregon,0,12,9,6,nan,Defensive
2017-18,Oregon,12,12,9,13,1,Offense
2017-18,Oregon,0,12,11,10,2,Defensive
2013-14,San Jose St.,12,12,5,12,7,Offense
2013-14,San Jose St.,0,12,8,14,1,Defensive
2014-15,San Jose St.,12,12,8,6,nan,Offense
2014-15,San Jose St.,0,12,12,14,4,Defensive
2015-16,San Jose St.,13,13,3,9,3,Offense
2015-16,San Jose St.,0,13,5,12,3,Defensive
2016-17,San Jose St.,12,12,9,10,1,Offense
2016-17,San Jose St.,0,12,5,15,3,Defensive
2017-18,San Jose St.,13,13,10,6,1,Offense
2017-18,San Jose St.,0,13,22,20,6,Defensive
2013-14,San Diego St.,13,13,11,8,5,Offense
2013-14,San Diego St.,0,13,16,14,8,Defensive
2014-15,San Diego St.,13,13,12,14,3,Offense
2014-15,San Diego St.,0,13,7,15,nan,Defensive
2015-16,San Diego St.,14,14,11,23,1,Offense
2015-16,San Diego St.,0,14,9,3,nan,Defensive
2016-17,San Diego St.,14,14,3,26,nan,Offense
2016-17,San Diego St.,0,14,9,6,2,Defensive
2017-18,San Diego St.,12,12,6,13,nan,Offense
2017-18,San Diego St.,0,12,8,3,1,Defensive
2013-14,San Diego St.,13,13,11,8,5,Offense
2013-14,San Diego St.,0,13,16,14,8,Defensive
2014-15,San Diego St.,13,13,12,14,3,Offense
2014-15,San Diego St.,0,13,7,15,nan,Defensive
2015-16,San Diego St.,14,14,11,23,1,Offense
2015-16,San Diego St.,0,14,9,3,nan,Defensive
2016-17,San Diego St.,14,14,3,26,nan,Offense
2016-17,San Diego St.,0,14,9,6,2,Defensive
2017-18,San Diego St.,12,12,6,13,nan,Offense
2017-18,San Diego St.,0,12,8,3,1,Defensive
2013-14,San Diego St.,13,13,11,8,5,Offense
2013-14,San Diego St.,0,13,16,14,8,Defensive
2014-15,San Diego St.,13,13,12,14,3,Offense
2014-15,San Diego St.,0,13,7,15,nan,Defensive
2015-16,San Diego St.,14,14,11,23,1,Offense
2015-16,San Diego St.,0,14,9,3,nan,Defensive
2016-17,San Diego St.,14,14,3,26,nan,Offense
2016-17,San Diego St.,0,14,9,6,2,Defensive
2017-18,San Diego St.,12,12,6,13,nan,Offense
2017-18,San Diego St.,0,12,8,3,1,Defensive
2013-14,San Diego St.,13,13,11,8,5,Offense
2013-14,San Diego St.,0,13,16,14,8,Defensive
2014-15,San Diego St.,13,13,12,14,3,Offense
2014-15,San Diego St.,0,13,7,15,nan,Defensive
2015-16,San Diego St.,14,14,11,23,1,Offense
2015-16,San Diego St.,0,14,9,3,nan,Defensive
2016-17,San Diego St.,14,14,3,26,nan,Offense
2016-17,San Diego St.,0,14,9,6,2,Defensive
2017-18,San Diego St.,12,12,6,13,nan,Offense
2017-18,San Diego St.,0,12,8,3,1,Defensive
2013-14,SMU,12,12,6,11,2,Offense
2013-14,SMU,0,12,12,12,1,Defensive
2014-15,SMU,12,12,10,6,3,Offense
2014-15,SMU,0,12,16,14,2,Defensive
2015-16,SMU,12,12,5,10,4,Offense
2015-16,SMU,0,12,17,8,3,Defensive
2016-17,SMU,12,12,8,18,3,Offense
2016-17,SMU,0,12,7,17,nan,Defensive
2017-18,SMU,12,12,11,12,4,Offense
2017-18,SMU,0,12,3,10,1,Defensive
2013-14,SMU,12,12,6,11,2,Offense
2013-14,SMU,0,12,12,12,1,Defensive
2014-15,SMU,12,12,10,6,3,Offense
2014-15,SMU,0,12,16,14,2,Defensive
2015-16,SMU,12,12,5,10,4,Offense
2015-16,SMU,0,12,17,8,3,Defensive
2016-17,SMU,12,12,8,18,3,Offense
2016-17,SMU,0,12,7,17,nan,Defensive
2017-18,SMU,12,12,11,12,4,Offense
2017-18,SMU,0,12,3,10,1,Defensive
2013-14,SMU,12,12,6,11,2,Offense
2013-14,SMU,0,12,12,12,1,Defensive
2014-15,SMU,12,12,10,6,3,Offense
2014-15,SMU,0,12,16,14,2,Defensive
2015-16,SMU,12,12,5,10,4,Offense
2015-16,SMU,0,12,17,8,3,Defensive
2016-17,SMU,12,12,8,18,3,Offense
2016-17,SMU,0,12,7,17,nan,Defensive
2017-18,SMU,12,12,11,12,4,Offense
2017-18,SMU,0,12,3,10,1,Defensive
2013-14,SMU,12,12,6,11,2,Offense
2013-14,SMU,0,12,12,12,1,Defensive
2014-15,SMU,12,12,10,6,3,Offense
2014-15,SMU,0,12,16,14,2,Defensive
2015-16,SMU,12,12,5,10,4,Offense
2015-16,SMU,0,12,17,8,3,Defensive
2016-17,SMU,12,12,8,18,3,Offense
2016-17,SMU,0,12,7,17,nan,Defensive
2017-18,SMU,12,12,11,12,4,Offense
2017-18,SMU,0,12,3,10,1,Defensive
2013-14,Rutgers,13,13,10,8,4,Offense
2013-14,Rutgers,0,13,8,22,2,Defensive
2014-15,Rutgers,13,13,11,7,6,Offense
2014-15,Rutgers,0,13,7,13,4,Defensive
2015-16,Rutgers,12,12,3,13,2,Offense
2015-16,Rutgers,0,12,6,12,4,Defensive
2016-17,Rutgers,11,11,6,7,2,Offense
2016-17,Rutgers,0,11,12,6,3,Defensive
2017-18,Rutgers,12,12,3,12,2,Offense
2017-18,Rutgers,0,12,9,11,nan,Defensive
2013-14,Rutgers,13,13,10,8,4,Offense
2013-14,Rutgers,0,13,8,22,2,Defensive
2014-15,Rutgers,13,13,11,7,6,Offense
2014-15,Rutgers,0,13,7,13,4,Defensive
2015-16,Rutgers,12,12,3,13,2,Offense
2015-16,Rutgers,0,12,6,12,4,Defensive
2016-17,Rutgers,11,11,6,7,2,Offense
2016-17,Rutgers,0,11,12,6,3,Defensive
2017-18,Rutgers,12,12,3,12,2,Offense
2017-18,Rutgers,0,12,9,11,nan,Defensive
2013-14,Rutgers,13,13,10,8,4,Offense
2013-14,Rutgers,0,13,8,22,2,Defensive
2014-15,Rutgers,13,13,11,7,6,Offense
2014-15,Rutgers,0,13,7,13,4,Defensive
2015-16,Rutgers,12,12,3,13,2,Offense
2015-16,Rutgers,0,12,6,12,4,Defensive
2016-17,Rutgers,11,11,6,7,2,Offense
2016-17,Rutgers,0,11,12,6,3,Defensive
2017-18,Rutgers,12,12,3,12,2,Offense
2017-18,Rutgers,0,12,9,11,nan,Defensive
2013-14,Rutgers,13,13,10,8,4,Offense
2013-14,Rutgers,0,13,8,22,2,Defensive
2014-15,Rutgers,13,13,11,7,6,Offense
2014-15,Rutgers,0,13,7,13,4,Defensive
2015-16,Rutgers,12,12,3,13,2,Offense
2015-16,Rutgers,0,12,6,12,4,Defensive
2016-17,Rutgers,11,11,6,7,2,Offense
2016-17,Rutgers,0,11,12,6,3,Defensive
2017-18,Rutgers,12,12,3,12,2,Offense
2017-18,Rutgers,0,12,9,11,nan,Defensive
2013-14,Rice,14,14,12,14,5,Offense
2013-14,Rice,0,14,10,9,2,Defensive
2014-15,Rice,13,13,11,9,1,Offense
2014-15,Rice,0,13,4,8,1,Defensive
2015-16,Rice,12,12,8,2,3,Offense
2015-16,Rice,0,12,13,9,2,Defensive
2016-17,Rice,12,12,6,5,1,Offense
2016-17,Rice,0,12,8,10,4,Defensive
2017-18,Rice,12,12,3,3,1,Offense
2017-18,Rice,0,12,13,16,2,Defensive
2013-14,Rice,14,14,12,14,5,Offense
2013-14,Rice,0,14,10,9,2,Defensive
2014-15,Rice,13,13,11,9,1,Offense
2014-15,Rice,0,13,4,8,1,Defensive
2015-16,Rice,12,12,8,2,3,Offense
2015-16,Rice,0,12,13,9,2,Defensive
2016-17,Rice,12,12,6,5,1,Offense
2016-17,Rice,0,12,8,10,4,Defensive
2017-18,Rice,12,12,3,3,1,Offense
2017-18,Rice,0,12,13,16,2,Defensive
2013-14,Rice,14,14,12,14,5,Offense
2013-14,Rice,0,14,10,9,2,Defensive
2014-15,Rice,13,13,11,9,1,Offense
2014-15,Rice,0,13,4,8,1,Defensive
2015-16,Rice,12,12,8,2,3,Offense
2015-16,Rice,0,12,13,9,2,Defensive
2016-17,Rice,12,12,6,5,1,Offense
2016-17,Rice,0,12,8,10,4,Defensive
2017-18,Rice,12,12,3,3,1,Offense
2017-18,Rice,0,12,13,16,2,Defensive
2013-14,Rice,14,14,12,14,5,Offense
2013-14,Rice,0,14,10,9,2,Defensive
2014-15,Rice,13,13,11,9,1,Offense
2014-15,Rice,0,13,4,8,1,Defensive
2015-16,Rice,12,12,8,2,3,Offense
2015-16,Rice,0,12,13,9,2,Defensive
2016-17,Rice,12,12,6,5,1,Offense
2016-17,Rice,0,12,8,10,4,Defensive
2017-18,Rice,12,12,3,3,1,Offense
2017-18,Rice,0,12,13,16,2,Defensive
2013-14,Southern California,14,14,5,17,6,Offense
2013-14,Southern California,0,14,8,9,1,Defensive
2014-15,Southern California,13,13,9,14,2,Offense
2014-15,Southern California,0,13,7,5,2,Defensive
2015-16,Southern California,14,14,9,14,2,Offense
2015-16,Southern California,0,14,5,7,4,Defensive
2016-17,Southern California,13,13,6,14,3,Offense
2016-17,Southern California,0,13,9,11,nan,Defensive
2017-18,Southern California,13,13,8,16,4,Offense
2017-18,Southern California,0,13,11,12,1,Defensive
2013-14,Southern California,14,14,5,17,6,Offense
2013-14,Southern California,0,14,8,9,1,Defensive
2014-15,Southern California,13,13,9,14,2,Offense
2014-15,Southern California,0,13,7,5,2,Defensive
2015-16,Southern California,14,14,9,14,2,Offense
2015-16,Southern California,0,14,5,7,4,Defensive
2016-17,Southern California,13,13,6,14,3,Offense
2016-17,Southern California,0,13,9,11,nan,Defensive
2017-18,Southern California,13,13,8,16,4,Offense
2017-18,Southern California,0,13,11,12,1,Defensive
2013-14,Southern California,14,14,5,17,6,Offense
2013-14,Southern California,0,14,8,9,1,Defensive
2014-15,Southern California,13,13,9,14,2,Offense
2014-15,Southern California,0,13,7,5,2,Defensive
2015-16,Southern California,14,14,9,14,2,Offense
2015-16,Southern California,0,14,5,7,4,Defensive
2016-17,Southern California,13,13,6,14,3,Offense
2016-17,Southern California,0,13,9,11,nan,Defensive
2017-18,Southern California,13,13,8,16,4,Offense
2017-18,Southern California,0,13,11,12,1,Defensive
2013-14,Southern California,14,14,5,17,6,Offense
2013-14,Southern California,0,14,8,9,1,Defensive
2014-15,Southern California,13,13,9,14,2,Offense
2014-15,Southern California,0,13,7,5,2,Defensive
2015-16,Southern California,14,14,9,14,2,Offense
2015-16,Southern California,0,14,5,7,4,Defensive
2016-17,Southern California,13,13,6,14,3,Offense
2016-17,Southern California,0,13,9,11,nan,Defensive
2017-18,Southern California,13,13,8,16,4,Offense
2017-18,Southern California,0,13,11,12,1,Defensive
2013-14,South Fla.,12,12,13,11,3,Offense
2013-14,South Fla.,0,12,12,16,nan,Defensive
2014-15,South Fla.,12,12,14,6,1,Offense
2014-15,South Fla.,0,12,9,11,1,Defensive
2015-16,South Fla.,13,13,8,17,nan,Offense
2015-16,South Fla.,0,13,6,9,3,Defensive
2016-17,South Fla.,13,13,11,15,nan,Offense
2016-17,South Fla.,0,13,9,8,3,Defensive
2017-18,South Fla.,11,11,4,18,5,Offense
2017-18,South Fla.,0,11,6,6,7,Defensive
2013-14,South Fla.,12,12,13,11,3,Offense
