Year,Team,GP,G,SoloTack,AsstTack,STFL,ATFL,TackleYds,Tackles,OffenseDefense
2014-15,UNLV,0,13,554,343,63,24,325,897,Defensive
2015-16,UNLV,12,12,524,303,41,19,148,758,Offense
2015-16,UNLV,0,12,504,340,66,34,271,779,Defensive
2016-17,UNLV,12,12,503,354,49,28,225,857,Offense
2016-17,UNLV,0,12,527,272,51,18,202,799,Defensive
2017-18,UNLV,12,12,544,346,44,18,219,890,Offense
2017-18,UNLV,0,12,469,386,53,22,242,855,Defensive
2013-14,UConn,12,12,427,412,49,34,243,839,Offense
2013-14,UConn,0,12,450,334,68,48,401,784,Defensive
2014-15,UConn,12,12,476,390,43,36,186,866,Offense
2014-15,UConn,0,12,407,322,65,34,302,729,Defensive
2015-16,UConn,13,13,509,360,56,22,209,869,Offense
2015-16,UConn,0,13,451,402,74,44,326,853,Defensive
2016-17,UConn,12,12,495,322,43,24,186,817,Offense
2016-17,UConn,0,12,467,292,73,42,342,759,Defensive
2017-18,UConn,12,12,547,286,59,12,238,833,Offense
2017-18,UConn,0,12,562,332,75,32,326,894,Defensive
2013-14,UConn,12,12,427,412,49,34,243,839,Offense
2013-14,UConn,0,12,450,334,68,48,401,784,Defensive
2014-15,UConn,12,12,476,390,43,36,186,866,Offense
2014-15,UConn,0,12,407,322,65,34,302,729,Defensive
2015-16,UConn,13,13,509,360,56,22,209,869,Offense
2015-16,UConn,0,13,451,402,74,44,326,853,Defensive
2016-17,UConn,12,12,495,322,43,24,186,817,Offense
2016-17,UConn,0,12,467,292,73,42,342,759,Defensive
2017-18,UConn,12,12,547,286,59,12,238,833,Offense
2017-18,UConn,0,12,562,332,75,32,326,894,Defensive
2013-14,UConn,12,12,427,412,49,34,243,839,Offense
2013-14,UConn,0,12,450,334,68,48,401,784,Defensive
2014-15,UConn,12,12,476,390,43,36,186,866,Offense
2014-15,UConn,0,12,407,322,65,34,302,729,Defensive
2015-16,UConn,13,13,509,360,56,22,209,869,Offense
2015-16,UConn,0,13,451,402,74,44,326,853,Defensive
2016-17,UConn,12,12,495,322,43,24,186,817,Offense
2016-17,UConn,0,12,467,292,73,42,342,759,Defensive
2017-18,UConn,12,12,547,286,59,12,238,833,Offense
2017-18,UConn,0,12,562,332,75,32,326,894,Defensive
2013-14,UConn,12,12,427,412,49,34,243,839,Offense
2013-14,UConn,0,12,450,334,68,48,401,784,Defensive
2014-15,UConn,12,12,476,390,43,36,186,866,Offense
2014-15,UConn,0,12,407,322,65,34,302,729,Defensive
2015-16,UConn,13,13,509,360,56,22,209,869,Offense
2015-16,UConn,0,13,451,402,74,44,326,853,Defensive
2016-17,UConn,12,12,495,322,43,24,186,817,Offense
2016-17,UConn,0,12,467,292,73,42,342,759,Defensive
2017-18,UConn,12,12,547,286,59,12,238,833,Offense
2017-18,UConn,0,12,562,332,75,32,326,894,Defensive
2013-14,UCLA,13,13,601,391,68,20,344,992,Offense
2013-14,UCLA,0,13,635,317,80,28,332,952,Defensive
2014-15,UCLA,13,13,623,288,73,14,312,911,Offense
2014-15,UCLA,0,13,677,298,91,20,355,975,Defensive
2015-16,UCLA,13,13,601,385,56,30,324,986,Offense
2015-16,UCLA,0,13,591,292,72,16,265,883,Defensive
2016-17,UCLA,12,12,582,309,59,12,210,775,Offense
2016-17,UCLA,0,12,513,191,59,22,271,654,Defensive
2017-18,UCLA,12,12,627,266,58,26,235,893,Offense
2017-18,UCLA,0,12,569,198,69,18,346,767,Defensive
2013-14,UCLA,13,13,601,391,68,20,344,992,Offense
2013-14,UCLA,0,13,635,317,80,28,332,952,Defensive
2014-15,UCLA,13,13,623,288,73,14,312,911,Offense
2014-15,UCLA,0,13,677,298,91,20,355,975,Defensive
2015-16,UCLA,13,13,601,385,56,30,324,986,Offense
2015-16,UCLA,0,13,591,292,72,16,265,883,Defensive
2016-17,UCLA,12,12,582,309,59,12,210,775,Offense
2016-17,UCLA,0,12,513,191,59,22,271,654,Defensive
2017-18,UCLA,12,12,627,266,58,26,235,893,Offense
2017-18,UCLA,0,12,569,198,69,18,346,767,Defensive
2013-14,UCLA,13,13,601,391,68,20,344,992,Offense
2013-14,UCLA,0,13,635,317,80,28,332,952,Defensive
2014-15,UCLA,13,13,623,288,73,14,312,911,Offense
2014-15,UCLA,0,13,677,298,91,20,355,975,Defensive
2015-16,UCLA,13,13,601,385,56,30,324,986,Offense
2015-16,UCLA,0,13,591,292,72,16,265,883,Defensive
2016-17,UCLA,12,12,582,309,59,12,210,775,Offense
2016-17,UCLA,0,12,513,191,59,22,271,654,Defensive
2017-18,UCLA,12,12,627,266,58,26,235,893,Offense
2017-18,UCLA,0,12,569,198,69,18,346,767,Defensive
2013-14,UCLA,13,13,601,391,68,20,344,992,Offense
2013-14,UCLA,0,13,635,317,80,28,332,952,Defensive
2014-15,UCLA,13,13,623,288,73,14,312,911,Offense
2014-15,UCLA,0,13,677,298,91,20,355,975,Defensive
2015-16,UCLA,13,13,601,385,56,30,324,986,Offense
2015-16,UCLA,0,13,591,292,72,16,265,883,Defensive
2016-17,UCLA,12,12,582,309,59,12,210,775,Offense
2016-17,UCLA,0,12,513,191,59,22,271,654,Defensive
2017-18,UCLA,12,12,627,266,58,26,235,893,Offense
2017-18,UCLA,0,12,569,198,69,18,346,767,Defensive
2013-14,UAB,12,12,514,278,53,14,188,792,Offense
2013-14,UAB,0,12,459,399,58,28,261,858,Defensive
2014-15,UAB,12,12,528,236,66,30,348,764,Offense
2014-15,UAB,0,12,584,449,68,46,291,1033,Defensive
2017-18,UAB,12,12,480,298,67,28,274,778,Offense
2017-18,UAB,0,12,513,310,53,26,281,823,Defensive
2013-14,UCF,13,13,514,340,60,42,290,854,Offense
2013-14,UCF,0,13,495,382,57,26,260,877,Defensive
2014-15,UCF,13,13,511,350,70,38,392,861,Offense
2014-15,UCF,0,13,506,466,62,48,347,972,Defensive
2015-16,UCF,12,12,473,420,47,38,214,893,Offense
2015-16,UCF,0,12,410,364,56,32,274,774,Defensive
2016-17,UCF,12,12,532,391,68,48,376,923,Offense
2016-17,UCF,0,12,502,366,75,42,401,868,Defensive
2017-18,UCF,12,12,519,332,52,28,250,781,Offense
2017-18,UCF,0,12,541,261,57,20,182,725,Defensive
2013-14,UCF,13,13,514,340,60,42,290,854,Offense
2013-14,UCF,0,13,495,382,57,26,260,877,Defensive
2014-15,UCF,13,13,511,350,70,38,392,861,Offense
2014-15,UCF,0,13,506,466,62,48,347,972,Defensive
2015-16,UCF,12,12,473,420,47,38,214,893,Offense
2015-16,UCF,0,12,410,364,56,32,274,774,Defensive
2016-17,UCF,12,12,532,391,68,48,376,923,Offense
2016-17,UCF,0,12,502,366,75,42,401,868,Defensive
2017-18,UCF,12,12,519,332,52,28,250,781,Offense
2017-18,UCF,0,12,541,261,57,20,182,725,Defensive
2013-14,UCF,13,13,514,340,60,42,290,854,Offense
2013-14,UCF,0,13,495,382,57,26,260,877,Defensive
2014-15,UCF,13,13,511,350,70,38,392,861,Offense
2014-15,UCF,0,13,506,466,62,48,347,972,Defensive
2015-16,UCF,12,12,473,420,47,38,214,893,Offense
2015-16,UCF,0,12,410,364,56,32,274,774,Defensive
2016-17,UCF,12,12,532,391,68,48,376,923,Offense
2016-17,UCF,0,12,502,366,75,42,401,868,Defensive
2017-18,UCF,12,12,519,332,52,28,250,781,Offense
2017-18,UCF,0,12,541,261,57,20,182,725,Defensive
2013-14,UCF,13,13,514,340,60,42,290,854,Offense
2013-14,UCF,0,13,495,382,57,26,260,877,Defensive
2014-15,UCF,13,13,511,350,70,38,392,861,Offense
2014-15,UCF,0,13,506,466,62,48,347,972,Defensive
2015-16,UCF,12,12,473,420,47,38,214,893,Offense
2015-16,UCF,0,12,410,364,56,32,274,774,Defensive
2016-17,UCF,12,12,532,391,68,48,376,923,Offense
2016-17,UCF,0,12,502,366,75,42,401,868,Defensive
2017-18,UCF,12,12,519,332,52,28,250,781,Offense
2017-18,UCF,0,12,541,261,57,20,182,725,Defensive
2013-14,Tulsa,12,12,501,434,55,40,314,935,Offense
2013-14,Tulsa,0,12,466,464,45,46,198,930,Defensive
2014-15,Tulsa,12,12,455,366,54,46,277,821,Offense
2014-15,Tulsa,0,12,498,426,48,22,222,924,Defensive
2015-16,Tulsa,13,13,611,420,63,42,263,1031,Offense
2015-16,Tulsa,0,13,580,468,59,36,368,1048,Defensive
2016-17,Tulsa,13,13,585,378,68,26,348,963,Offense
2016-17,Tulsa,0,13,653,444,47,32,232,1097,Defensive
2017-18,Tulsa,12,12,522,400,49,18,207,922,Offense
2017-18,Tulsa,0,12,544,385,59,24,257,929,Defensive
2013-14,Tulsa,12,12,501,434,55,40,314,935,Offense
2013-14,Tulsa,0,12,466,464,45,46,198,930,Defensive
2014-15,Tulsa,12,12,455,366,54,46,277,821,Offense
2014-15,Tulsa,0,12,498,426,48,22,222,924,Defensive
2015-16,Tulsa,13,13,611,420,63,42,263,1031,Offense
2015-16,Tulsa,0,13,580,468,59,36,368,1048,Defensive
2016-17,Tulsa,13,13,585,378,68,26,348,963,Offense
2016-17,Tulsa,0,13,653,444,47,32,232,1097,Defensive
2017-18,Tulsa,12,12,522,400,49,18,207,922,Offense
2017-18,Tulsa,0,12,544,385,59,24,257,929,Defensive
2013-14,Tulsa,12,12,501,434,55,40,314,935,Offense
2013-14,Tulsa,0,12,466,464,45,46,198,930,Defensive
2014-15,Tulsa,12,12,455,366,54,46,277,821,Offense
2014-15,Tulsa,0,12,498,426,48,22,222,924,Defensive
2015-16,Tulsa,13,13,611,420,63,42,263,1031,Offense
2015-16,Tulsa,0,13,580,468,59,36,368,1048,Defensive
2016-17,Tulsa,13,13,585,378,68,26,348,963,Offense
2016-17,Tulsa,0,13,653,444,47,32,232,1097,Defensive
2017-18,Tulsa,12,12,522,400,49,18,207,922,Offense
2017-18,Tulsa,0,12,544,385,59,24,257,929,Defensive
2013-14,Utah,12,12,500,408,65,30,336,908,Offense
2013-14,Utah,0,12,455,458,53,50,263,913,Defensive
2014-15,Utah,13,13,583,338,86,34,437,921,Offense
2014-15,Utah,0,13,575,398,82,34,376,973,Defensive
2015-16,Utah,13,13,484,390,74,40,375,800,Offense
2015-16,Utah,0,13,536,470,65,44,304,937,Defensive
2016-17,Utah,13,13,533,254,89,24,389,787,Offense
2016-17,Utah,0,13,576,386,65,34,306,962,Defensive
2017-18,Utah,12,12,450,302,52,18,261,752,Offense
2017-18,Utah,0,12,513,348,67,34,331,861,Defensive
2013-14,Utah,12,12,500,408,65,30,336,908,Offense
2013-14,Utah,0,12,455,458,53,50,263,913,Defensive
2014-15,Utah,13,13,583,338,86,34,437,921,Offense
2014-15,Utah,0,13,575,398,82,34,376,973,Defensive
2015-16,Utah,13,13,484,390,74,40,375,800,Offense
2015-16,Utah,0,13,536,470,65,44,304,937,Defensive
2016-17,Utah,13,13,533,254,89,24,389,787,Offense
2016-17,Utah,0,13,576,386,65,34,306,962,Defensive
2017-18,Utah,12,12,450,302,52,18,261,752,Offense
2017-18,Utah,0,12,513,348,67,34,331,861,Defensive
2013-14,Utah St.,14,14,453,652,74,66,392,1105,Offense
2013-14,Utah St.,0,14,514,650,69,52,363,1164,Defensive
2014-15,Utah St.,14,14,552,521,85,58,503,1073,Offense
2014-15,Utah St.,0,14,493,484,63,72,353,977,Defensive
2015-16,Utah St.,13,13,455,474,73,26,303,858,Offense
2015-16,Utah St.,0,13,458,462,45,72,289,852,Defensive
2016-17,Utah St.,12,12,449,494,48,38,236,869,Offense
2016-17,Utah St.,0,12,411,408,49,48,306,753,Defensive
2017-18,Utah St.,12,12,453,593,51,22,241,1046,Offense
2017-18,Utah St.,0,12,432,456,57,48,282,888,Defensive
2013-14,Utah St.,14,14,453,652,74,66,392,1105,Offense
2013-14,Utah St.,0,14,514,650,69,52,363,1164,Defensive
2014-15,Utah St.,14,14,552,521,85,58,503,1073,Offense
2014-15,Utah St.,0,14,493,484,63,72,353,977,Defensive
2015-16,Utah St.,13,13,455,474,73,26,303,858,Offense
2015-16,Utah St.,0,13,458,462,45,72,289,852,Defensive
2016-17,Utah St.,12,12,449,494,48,38,236,869,Offense
2016-17,Utah St.,0,12,411,408,49,48,306,753,Defensive
2017-18,Utah St.,12,12,453,593,51,22,241,1046,Offense
2017-18,Utah St.,0,12,432,456,57,48,282,888,Defensive
2013-14,Utah St.,14,14,453,652,74,66,392,1105,Offense
2013-14,Utah St.,0,14,514,650,69,52,363,1164,Defensive
2014-15,Utah St.,14,14,552,521,85,58,503,1073,Offense
2014-15,Utah St.,0,14,493,484,63,72,353,977,Defensive
2015-16,Utah St.,13,13,455,474,73,26,303,858,Offense
2015-16,Utah St.,0,13,458,462,45,72,289,852,Defensive
2016-17,Utah St.,12,12,449,494,48,38,236,869,Offense
2016-17,Utah St.,0,12,411,408,49,48,306,753,Defensive
2017-18,Utah St.,12,12,453,593,51,22,241,1046,Offense
2017-18,Utah St.,0,12,432,456,57,48,282,888,Defensive
2013-14,Utah St.,14,14,453,652,74,66,392,1105,Offense
2013-14,Utah St.,0,14,514,650,69,52,363,1164,Defensive
2014-15,Utah St.,14,14,552,521,85,58,503,1073,Offense
2014-15,Utah St.,0,14,493,484,63,72,353,977,Defensive
2015-16,Utah St.,13,13,455,474,73,26,303,858,Offense
2015-16,Utah St.,0,13,458,462,45,72,289,852,Defensive
2016-17,Utah St.,12,12,449,494,48,38,236,869,Offense
2016-17,Utah St.,0,12,411,408,49,48,306,753,Defensive
2017-18,Utah St.,12,12,453,593,51,22,241,1046,Offense
2017-18,Utah St.,0,12,432,456,57,48,282,888,Defensive
2013-14,UTSA,12,12,434,473,42,16,187,907,Offense
2013-14,UTSA,0,12,481,352,56,34,228,833,Defensive
2014-15,UTSA,12,12,445,480,53,37,234,925,Offense
2014-15,UTSA,0,12,480,335,71,28,350,815,Defensive
2015-16,UTSA,12,12,501,364,36,30,172,865,Offense
2015-16,UTSA,0,12,536,360,74,34,391,896,Defensive
2016-17,UTSA,13,13,440,494,60,34,301,860,Offense
2016-17,UTSA,0,13,521,368,69,62,409,816,Defensive
2017-18,UTSA,11,11,355,281,55,36,255,636,Offense
2017-18,UTSA,0,11,484,287,58,38,251,771,Defensive
2013-14,UTSA,12,12,434,473,42,16,187,907,Offense
2013-14,UTSA,0,12,481,352,56,34,228,833,Defensive
2014-15,UTSA,12,12,445,480,53,37,234,925,Offense
2014-15,UTSA,0,12,480,335,71,28,350,815,Defensive
2015-16,UTSA,12,12,501,364,36,30,172,865,Offense
2015-16,UTSA,0,12,536,360,74,34,391,896,Defensive
2016-17,UTSA,13,13,440,494,60,34,301,860,Offense
2016-17,UTSA,0,13,521,368,69,62,409,816,Defensive
2017-18,UTSA,11,11,355,281,55,36,255,636,Offense
2017-18,UTSA,0,11,484,287,58,38,251,771,Defensive
2013-14,UTSA,12,12,434,473,42,16,187,907,Offense
2013-14,UTSA,0,12,481,352,56,34,228,833,Defensive
2014-15,UTSA,12,12,445,480,53,37,234,925,Offense
2014-15,UTSA,0,12,480,335,71,28,350,815,Defensive
2015-16,UTSA,12,12,501,364,36,30,172,865,Offense
2015-16,UTSA,0,12,536,360,74,34,391,896,Defensive
2016-17,UTSA,13,13,440,494,60,34,301,860,Offense
2016-17,UTSA,0,13,521,368,69,62,409,816,Defensive
2017-18,UTSA,11,11,355,281,55,36,255,636,Offense
2017-18,UTSA,0,11,484,287,58,38,251,771,Defensive
2013-14,UTSA,12,12,434,473,42,16,187,907,Offense
2013-14,UTSA,0,12,481,352,56,34,228,833,Defensive
2014-15,UTSA,12,12,445,480,53,37,234,925,Offense
2014-15,UTSA,0,12,480,335,71,28,350,815,Defensive
2015-16,UTSA,12,12,501,364,36,30,172,865,Offense
2015-16,UTSA,0,12,536,360,74,34,391,896,Defensive
2016-17,UTSA,13,13,440,494,60,34,301,860,Offense
2016-17,UTSA,0,13,521,368,69,62,409,816,Defensive
2017-18,UTSA,11,11,355,281,55,36,255,636,Offense
2017-18,UTSA,0,11,484,287,58,38,251,771,Defensive
2013-14,UTEP,12,12,406,407,33,24,158,813,Offense
2013-14,UTEP,0,12,446,547,51,28,298,993,Defensive
2014-15,UTEP,13,13,401,345,53,46,261,746,Offense
2014-15,UTEP,0,13,433,598,48,42,261,1031,Defensive
2015-16,UTEP,12,12,399,318,47,36,240,717,Offense
2015-16,UTEP,0,12,433,442,54,40,222,875,Defensive
2016-17,UTEP,12,12,387,488,30,32,175,875,Offense
2016-17,UTEP,0,12,409,372,55,34,345,781,Defensive
2017-18,UTEP,12,12,449,446,39,32,168,895,Offense
2017-18,UTEP,0,12,337,294,47,38,234,631,Defensive
2013-14,UTEP,12,12,406,407,33,24,158,813,Offense
2013-14,UTEP,0,12,446,547,51,28,298,993,Defensive
2014-15,UTEP,13,13,401,345,53,46,261,746,Offense
2014-15,UTEP,0,13,433,598,48,42,261,1031,Defensive
2015-16,UTEP,12,12,399,318,47,36,240,717,Offense
2015-16,UTEP,0,12,433,442,54,40,222,875,Defensive
2016-17,UTEP,12,12,387,488,30,32,175,875,Offense
2016-17,UTEP,0,12,409,372,55,34,345,781,Defensive
2017-18,UTEP,12,12,449,446,39,32,168,895,Offense
2017-18,UTEP,0,12,337,294,47,38,234,631,Defensive
2013-14,UTEP,12,12,406,407,33,24,158,813,Offense
2013-14,UTEP,0,12,446,547,51,28,298,993,Defensive
2014-15,UTEP,13,13,401,345,53,46,261,746,Offense
2014-15,UTEP,0,13,433,598,48,42,261,1031,Defensive
2015-16,UTEP,12,12,399,318,47,36,240,717,Offense
2015-16,UTEP,0,12,433,442,54,40,222,875,Defensive
2016-17,UTEP,12,12,387,488,30,32,175,875,Offense
2016-17,UTEP,0,12,409,372,55,34,345,781,Defensive
2017-18,UTEP,12,12,449,446,39,32,168,895,Offense
2017-18,UTEP,0,12,337,294,47,38,234,631,Defensive
2013-14,UTEP,12,12,406,407,33,24,158,813,Offense
2013-14,UTEP,0,12,446,547,51,28,298,993,Defensive
2014-15,UTEP,13,13,401,345,53,46,261,746,Offense
2014-15,UTEP,0,13,433,598,48,42,261,1031,Defensive
2015-16,UTEP,12,12,399,318,47,36,240,717,Offense
2015-16,UTEP,0,12,433,442,54,40,222,875,Defensive
2016-17,UTEP,12,12,387,488,30,32,175,875,Offense
2016-17,UTEP,0,12,409,372,55,34,345,781,Defensive
2017-18,UTEP,12,12,449,446,39,32,168,895,Offense
2017-18,UTEP,0,12,337,294,47,38,234,631,Defensive
2013-14,UNLV,13,13,555,387,58,28,247,942,Offense
2013-14,UNLV,0,13,559,382,67,30,329,941,Defensive
2014-15,UNLV,13,13,601,488,53,38,259,1089,Offense
2014-15,UNLV,0,13,554,343,63,24,325,897,Defensive
2015-16,UNLV,12,12,524,303,41,19,148,758,Offense
2015-16,UNLV,0,12,504,340,66,34,271,779,Defensive
2016-17,UNLV,12,12,503,354,49,28,225,857,Offense
2016-17,UNLV,0,12,527,272,51,18,202,799,Defensive
2017-18,UNLV,12,12,544,346,44,18,219,890,Offense
2017-18,UNLV,0,12,469,386,53,22,242,855,Defensive
2013-14,UNLV,13,13,555,387,58,28,247,942,Offense
2013-14,UNLV,0,13,559,382,67,30,329,941,Defensive
2014-15,UNLV,13,13,601,488,53,38,259,1089,Offense
2014-15,UNLV,0,13,554,343,63,24,325,897,Defensive
2015-16,UNLV,12,12,524,303,41,19,148,758,Offense
2015-16,UNLV,0,12,504,340,66,34,271,779,Defensive
2016-17,UNLV,12,12,503,354,49,28,225,857,Offense
2016-17,UNLV,0,12,527,272,51,18,202,799,Defensive
2017-18,UNLV,12,12,544,346,44,18,219,890,Offense
2017-18,UNLV,0,12,469,386,53,22,242,855,Defensive
2013-14,UNLV,13,13,555,387,58,28,247,942,Offense
2013-14,UNLV,0,13,559,382,67,30,329,941,Defensive
2014-15,UNLV,13,13,601,488,53,38,259,1089,Offense
2014-15,UNLV,0,13,554,343,63,24,325,897,Defensive
2015-16,UNLV,12,12,524,303,41,19,148,758,Offense
2015-16,UNLV,0,12,504,340,66,34,271,779,Defensive
2016-17,UNLV,12,12,503,354,49,28,225,857,Offense
2016-17,UNLV,0,12,527,272,51,18,202,799,Defensive
2017-18,UNLV,12,12,544,346,44,18,219,890,Offense
2017-18,UNLV,0,12,469,386,53,22,242,855,Defensive
2013-14,Wake Forest,12,12,545,304,50,32,287,849,Offense
2013-14,Wake Forest,0,12,476,212,62,28,331,688,Defensive
2014-15,Wake Forest,12,12,472,436,59,54,342,908,Offense
2014-15,Wake Forest,0,12,460,300,101,52,536,760,Defensive
2015-16,Wake Forest,12,12,462,360,54,40,280,822,Offense
2015-16,Wake Forest,0,12,484,307,78,22,403,791,Defensive
2016-17,Wake Forest,13,13,560,294,74,40,419,854,Offense
2016-17,Wake Forest,0,13,523,346,61,32,382,869,Defensive
2017-18,Wake Forest,12,12,614,284,80,36,331,898,Offense
2017-18,Wake Forest,0,12,544,292,61,16,218,836,Defensive
2013-14,Wake Forest,12,12,545,304,50,32,287,849,Offense
2013-14,Wake Forest,0,12,476,212,62,28,331,688,Defensive
2014-15,Wake Forest,12,12,472,436,59,54,342,908,Offense
2014-15,Wake Forest,0,12,460,300,101,52,536,760,Defensive
2015-16,Wake Forest,12,12,462,360,54,40,280,822,Offense
2015-16,Wake Forest,0,12,484,307,78,22,403,791,Defensive
2016-17,Wake Forest,13,13,560,294,74,40,419,854,Offense
2016-17,Wake Forest,0,13,523,346,61,32,382,869,Defensive
2017-18,Wake Forest,12,12,614,284,80,36,331,898,Offense
2017-18,Wake Forest,0,12,544,292,61,16,218,836,Defensive
2013-14,Wake Forest,12,12,545,304,50,32,287,849,Offense
2013-14,Wake Forest,0,12,476,212,62,28,331,688,Defensive
2014-15,Wake Forest,12,12,472,436,59,54,342,908,Offense
2014-15,Wake Forest,0,12,460,300,101,52,536,760,Defensive
2015-16,Wake Forest,12,12,462,360,54,40,280,822,Offense
2015-16,Wake Forest,0,12,484,307,78,22,403,791,Defensive
2016-17,Wake Forest,13,13,560,294,74,40,419,854,Offense
2016-17,Wake Forest,0,13,523,346,61,32,382,869,Defensive
2017-18,Wake Forest,12,12,614,284,80,36,331,898,Offense
2017-18,Wake Forest,0,12,544,292,61,16,218,836,Defensive
2013-14,Virginia Tech,13,13,416,399,66,60,412,815,Offense
2013-14,Virginia Tech,0,13,443,575,44,64,337,1018,Defensive
2014-15,Virginia Tech,13,13,468,424,77,64,516,892,Offense
2014-15,Virginia Tech,0,13,519,532,62,48,420,1051,Defensive
2015-16,Virginia Tech,13,13,459,379,66,38,336,788,Offense
2015-16,Virginia Tech,0,13,479,536,59,46,382,941,Defensive
2016-17,Virginia Tech,14,14,465,436,74,78,421,901,Offense
2016-17,Virginia Tech,0,14,569,572,68,36,298,1141,Defensive
2017-18,Virginia Tech,12,12,389,312,66,54,337,701,Offense
2017-18,Virginia Tech,0,12,474,510,49,32,221,984,Defensive
2013-14,Virginia Tech,13,13,416,399,66,60,412,815,Offense
2013-14,Virginia Tech,0,13,443,575,44,64,337,1018,Defensive
2014-15,Virginia Tech,13,13,468,424,77,64,516,892,Offense
2014-15,Virginia Tech,0,13,519,532,62,48,420,1051,Defensive
2015-16,Virginia Tech,13,13,459,379,66,38,336,788,Offense
2015-16,Virginia Tech,0,13,479,536,59,46,382,941,Defensive
2016-17,Virginia Tech,14,14,465,436,74,78,421,901,Offense
2016-17,Virginia Tech,0,14,569,572,68,36,298,1141,Defensive
2017-18,Virginia Tech,12,12,389,312,66,54,337,701,Offense
2017-18,Virginia Tech,0,12,474,510,49,32,221,984,Defensive
2013-14,Virginia Tech,13,13,416,399,66,60,412,815,Offense
2013-14,Virginia Tech,0,13,443,575,44,64,337,1018,Defensive
2014-15,Virginia Tech,13,13,468,424,77,64,516,892,Offense
2014-15,Virginia Tech,0,13,519,532,62,48,420,1051,Defensive
2015-16,Virginia Tech,13,13,459,379,66,38,336,788,Offense
2015-16,Virginia Tech,0,13,479,536,59,46,382,941,Defensive
2016-17,Virginia Tech,14,14,465,436,74,78,421,901,Offense
2016-17,Virginia Tech,0,14,569,572,68,36,298,1141,Defensive
2017-18,Virginia Tech,12,12,389,312,66,54,337,701,Offense
2017-18,Virginia Tech,0,12,474,510,49,32,221,984,Defensive
2013-14,Virginia Tech,13,13,416,399,66,60,412,815,Offense
2013-14,Virginia Tech,0,13,443,575,44,64,337,1018,Defensive
2014-15,Virginia Tech,13,13,468,424,77,64,516,892,Offense
2014-15,Virginia Tech,0,13,519,532,62,48,420,1051,Defensive
