Date,Opponent,Result,G,TDs,KickPAT,PATAtt,RushPAT,Ru2PTAtt,ReceivingPAT,Pass2PtConv,Pass2PTAtt,KickReturnPAT,FumbRetPAT,FG,Safeties,Points,Team,OffenseDefense
11/12/2016,Rice,L 21 - 22,1/,3,3,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,21,Charlotte 49ers,Offense
11/12/2016,Rice,L 21 - 22,1/,3,1,1,nan,nan,nan,nan,2/,nan,nan,1,nan,22,Charlotte 49ers,Defense
11/19/2016,Middle Tenn.,L 31 - 38,1/,4,2,3,nan,nan,1/,1,1,nan,nan,1,nan,31,Charlotte 49ers,Offense
11/19/2016,Middle Tenn.,L 31 - 38,1/,5,5,5,nan,nan,nan,nan,nan,nan,nan,1,nan,38,Charlotte 49ers,Defense
11/26/2016,@ UTSA,L 14 - 33,1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,14,Charlotte 49ers,Offense
11/26/2016,@ UTSA,L 14 - 33,1/,4,3,3,nan,nan,nan,nan,1,nan,nan,2,nan,33,Charlotte 49ers,Defense
08/31/2013,@ Maryland,L 10 - 43,1/,1,1,1,nan,nan,nan,,nan,nan,nan,1,nan,10,FIU Panthers,Offense
08/31/2013,@ Maryland,L 10 - 43,1/,5,4,5,nan,nan,nan,,nan,nan,nan,3,nan,43,FIU Panthers,Defense
09/06/2013,UCF,L 0 - 38,1/,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,FIU Panthers,Offense
09/06/2013,UCF,L 0 - 38,1/,5,5,5,nan,nan,nan,,nan,nan,nan,1,nan,38,FIU Panthers,Defense
09/14/2013,Bethune-Cookman,L 13 - 34,1/,2,1,2,nan,nan,nan,,nan,nan,nan,nan,nan,13,FIU Panthers,Offense
09/14/2013,Bethune-Cookman,L 13 - 34,1/,5,4,5,nan,nan,nan,,nan,nan,nan,nan,nan,34,FIU Panthers,Defense
09/21/2013,@ Louisville,L 0 - 72,1/,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,FIU Panthers,Offense
09/21/2013,@ Louisville,L 0 - 72,1/,10/,9/,10/,nan,nan,nan,,nan,nan,nan,1,nan,72/,FIU Panthers,Defense
10/05/2013,@ Southern Miss.,W 24 - 23,1/,3,3,3,nan,nan,nan,,nan,nan,nan,1,nan,24,FIU Panthers,Offense
10/05/2013,@ Southern Miss.,W 24 - 23,1/,3,3,3,nan,nan,nan,,nan,nan,nan,nan,1/,23,FIU Panthers,Defense
10/12/2013,UAB,L 24 - 27,1/,3,3,3,nan,nan,nan,,nan,nan,nan,1,nan,24,FIU Panthers,Offense
10/12/2013,UAB,L 24 - 27,1/,3,3,3,nan,nan,nan,,nan,nan,nan,2,nan,27,FIU Panthers,Defense
10/26/2013,Louisiana Tech,L 7 - 23,1/,1,1,1,nan,nan,nan,,nan,nan,nan,nan,nan,7,FIU Panthers,Offense
10/26/2013,Louisiana Tech,L 7 - 23,1/,1,nan,nan,nan,nan,1/,,1,nan,nan,5/,nan,23,FIU Panthers,Defense
11/02/2013,East Carolina,L 13 - 34,1/,1,1,1,nan,nan,nan,,nan,nan,nan,2,nan,13,FIU Panthers,Offense
11/02/2013,East Carolina,L 13 - 34,1/,5,4,5,nan,nan,nan,,nan,nan,nan,nan,nan,34,FIU Panthers,Defense
11/09/2013,@ Middle Tenn.,L 0 - 48,1/,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,FIU Panthers,Offense
11/09/2013,@ Middle Tenn.,L 0 - 48,1/,6,6,6,nan,nan,nan,,nan,nan,nan,2,nan,48,FIU Panthers,Defense
11/16/2013,@ UTEP,L 10 - 33,1/,1,1,1,nan,nan,nan,,nan,nan,nan,1,nan,10,FIU Panthers,Offense
11/16/2013,@ UTEP,L 10 - 33,1/,4,4,4,nan,nan,nan,,nan,nan,nan,1,1/,33,FIU Panthers,Defense
11/23/2013,Marshall,L 10 - 48,1/,1,1,1,nan,nan,nan,,nan,nan,nan,1,nan,10,FIU Panthers,Offense
11/23/2013,Marshall,L 10 - 48,1/,7,6,7,nan,nan,nan,,nan,nan,nan,nan,nan,48,FIU Panthers,Defense
11/29/2013,@ Fla. Atlantic,L 6 - 21,1/,nan,nan,nan,nan,nan,nan,,nan,nan,nan,2,nan,6,FIU Panthers,Offense
11/29/2013,@ Fla. Atlantic,L 6 - 21,1/,3,3,3,nan,nan,nan,,nan,nan,nan,nan,nan,21,FIU Panthers,Defense
09/03/2015,@ UCF,W 15 - 14,1/,2,nan,nan,nan,1/,nan,nan,1/,nan,nan,1,nan,15,FIU Panthers,Offense
09/03/2015,@ UCF,W 15 - 14,1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,14,FIU Panthers,Defense
09/12/2015,@ Indiana,L 22 - 36,1/,3,2,2,1/,1/,nan,nan,nan,nan,nan,nan,nan,22,FIU Panthers,Offense
09/12/2015,@ Indiana,L 22 - 36,1/,4,3,4,nan,nan,nan,nan,nan,nan,nan,3,nan,36,FIU Panthers,Defense
09/19/2015,N.C. Central,W 39 - 14,1/,5,3,5,nan,nan,nan,nan,nan,nan,nan,2,nan,39,FIU Panthers,Offense
09/19/2015,N.C. Central,W 39 - 14,1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,14,FIU Panthers,Defense
09/26/2015,@ Louisiana Tech,L 17 - 27,1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,1,nan,17,FIU Panthers,Offense
09/26/2015,@ Louisiana Tech,L 17 - 27,1/,3,3,3,nan,nan,nan,nan,nan,nan,nan,2,nan,27,FIU Panthers,Defense
10/03/2015,@ Massachusetts,L 14 - 24,1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,14,FIU Panthers,Offense
10/03/2015,@ Massachusetts,L 14 - 24,1/,3,3,3,nan,nan,nan,nan,nan,nan,nan,1,nan,24,FIU Panthers,Defense
10/10/2015,UTEP,W 52 - 12,1/,7,7,7,nan,nan,nan,nan,nan,nan,nan,1,nan,52,FIU Panthers,Offense
10/10/2015,UTEP,W 52 - 12,1/,1,1,1,nan,nan,nan,nan,nan,nan,nan,1,1/,12,FIU Panthers,Defense
10/17/2015,@ Middle Tenn.,L 34 - 42,1/,4,2,3,nan,nan,1/,1,1/,nan,nan,2,nan,34,FIU Panthers,Offense
10/17/2015,@ Middle Tenn.,L 34 - 42,1/,6,6,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,42,FIU Panthers,Defense
10/24/2015,Old Dominion,W 41 - 12,1/,5,5,5,nan,nan,nan,nan,nan,nan,nan,2,nan,41,FIU Panthers,Offense
10/24/2015,Old Dominion,W 41 - 12,1/,2,nan,1,nan,nan,nan,nan,1/,nan,nan,nan,nan,12,FIU Panthers,Defense
10/31/2015,@ Fla. Atlantic,L 17 - 31,1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,1,nan,17,FIU Panthers,Offense
10/31/2015,@ Fla. Atlantic,L 17 - 31,1/,4,4,4,nan,nan,nan,nan,nan,nan,nan,1,nan,31,FIU Panthers,Defense
11/07/2015,Charlotte,W 48 - 31,1/,7,6,7,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,FIU Panthers,Offense
11/07/2015,Charlotte,W 48 - 31,1/,4,4,4,nan,nan,nan,nan,nan,nan,nan,1,nan,31,FIU Panthers,Defense
11/14/2015,@ Marshall,L 0 - 52,1/,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,FIU Panthers,Offense
11/14/2015,@ Marshall,L 0 - 52,1/,7,7,7,nan,nan,nan,nan,nan,nan,nan,1,nan,52,FIU Panthers,Defense
11/21/2015,Western Ky.,L 7 - 63,1/,1,1,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,FIU Panthers,Offense
11/21/2015,Western Ky.,L 7 - 63,1/,9,9,9,nan,nan,nan,nan,nan,nan,nan,nan,nan,63,FIU Panthers,Defense
08/31/2013,Howard,W 34 - 24,1/,5,4,5,nan,nan,nan,,nan,nan,nan,nan,nan,34,Eastern Mich. Eagles,Offense
08/31/2013,Howard,W 34 - 24,1/,3,3,3,nan,nan,nan,,nan,nan,nan,1,nan,24,Eastern Mich. Eagles,Defense
09/07/2013,@ Penn St.,L 7 - 45,1/,1,1,1,nan,nan,nan,,nan,nan,nan,nan,nan,7,Eastern Mich. Eagles,Offense
09/07/2013,@ Penn St.,L 7 - 45,1/,6,6,6,nan,nan,nan,,nan,nan,nan,1,nan,45,Eastern Mich. Eagles,Defense
09/14/2013,@ Rutgers,L 10 - 28,1/,1,1,1,nan,nan,nan,,nan,nan,nan,1,nan,10,Eastern Mich. Eagles,Offense
09/14/2013,@ Rutgers,L 10 - 28,1/,4,4,4,nan,nan,nan,,nan,nan,nan,nan,nan,28,Eastern Mich. Eagles,Defense
09/21/2013,Ball St.,L 20 - 51,1/,3,2,3,nan,nan,nan,,nan,nan,nan,nan,nan,20,Eastern Mich. Eagles,Offense
09/21/2013,Ball St.,L 20 - 51,1/,7,6,6,nan,nan,nan,,1/,nan,nan,1,nan,51,Eastern Mich. Eagles,Defense
10/05/2013,@ Buffalo,L 14 - 42,1/,2,2,2,nan,nan,nan,,nan,nan,nan,nan,nan,14,Eastern Mich. Eagles,Offense
10/05/2013,@ Buffalo,L 14 - 42,1/,6,6,6,nan,nan,nan,,nan,nan,nan,nan,nan,42,Eastern Mich. Eagles,Defense
10/12/2013,@ Army West Point,L 25 - 50,1/,3,2,2,nan,nan,1/,,1/,nan,nan,1,nan,25,Eastern Mich. Eagles,Offense
10/12/2013,@ Army West Point,L 25 - 50,1/,7,6,6,1/,1/,nan,,nan,nan,nan,nan,nan,50,Eastern Mich. Eagles,Defense
10/19/2013,Ohio,L 28 - 56,1/,4,4,4,nan,nan,nan,,nan,nan,nan,nan,nan,28,Eastern Mich. Eagles,Offense
10/19/2013,Ohio,L 28 - 56,1/,8,8,8,nan,nan,nan,,nan,nan,nan,nan,nan,56,Eastern Mich. Eagles,Defense
10/26/2013,@ Northern Ill.,L 20 - 59,1/,2,2,2,nan,nan,nan,,nan,nan,nan,2,nan,20,Eastern Mich. Eagles,Offense
10/26/2013,@ Northern Ill.,L 20 - 59,1/,8,8,8,nan,nan,nan,,nan,nan,nan,1,nan,59,Eastern Mich. Eagles,Defense
11/02/2013,@ Toledo,L 16 - 55,1/,2,1,1,nan,1/,nan,,nan,nan,nan,1,nan,16,Eastern Mich. Eagles,Offense
11/02/2013,@ Toledo,L 16 - 55,1/,7,7,7,nan,nan,nan,,nan,nan,nan,2,nan,55,Eastern Mich. Eagles,Defense
11/09/2013,Western Mich.,W 35 - 32 (1OT),1/,5,3,3,nan,nan,1/,,1/,nan,nan,nan,nan,35,Eastern Mich. Eagles,Offense
11/09/2013,Western Mich.,W 35 - 32 (1OT),1/,2,2,2,nan,nan,nan,,nan,nan,nan,6/,nan,32,Eastern Mich. Eagles,Defense
11/23/2013,Bowling Green,L 7 - 58,1/,1,1,1,nan,nan,nan,,nan,nan,nan,nan,nan,7,Eastern Mich. Eagles,Offense
11/23/2013,Bowling Green,L 7 - 58,1/,7,7,7,nan,nan,nan,,nan,nan,nan,3,nan,58,Eastern Mich. Eagles,Defense
11/29/2013,@ Central Mich.,L 10 - 42,1/,1,1,1,nan,nan,nan,,nan,nan,nan,1,nan,10,Eastern Mich. Eagles,Offense
11/29/2013,@ Central Mich.,L 10 - 42,1/,6,6,6,nan,nan,nan,,nan,nan,nan,nan,nan,42,Eastern Mich. Eagles,Defense
09/02/2016,Mississippi Val.,W 61 - 14,1/,8,8,8,nan,nan,nan,nan,nan,nan,nan,1,1/,61,Eastern Mich. Eagles,Offense
09/02/2016,Mississippi Val.,W 61 - 14,1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,14,Eastern Mich. Eagles,Defense
09/10/2016,@ Missouri,L 21 - 61,1/,3,3,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,21,Eastern Mich. Eagles,Offense
09/10/2016,@ Missouri,L 21 - 61,1/,9,7,9,nan,nan,nan,nan,nan,nan,nan,nan,nan,61,Eastern Mich. Eagles,Defense
09/17/2016,@ Charlotte,W 37 - 19,1/,4,4,4,nan,nan,nan,nan,nan,nan,nan,3,nan,37,Eastern Mich. Eagles,Offense
09/17/2016,@ Charlotte,W 37 - 19,1/,2,1,2,nan,nan,nan,nan,nan,nan,nan,2,nan,19,Eastern Mich. Eagles,Defense
09/23/2016,Wyoming,W 27 - 24,1/,3,3,3,nan,nan,nan,nan,nan,nan,nan,2,nan,27,Eastern Mich. Eagles,Offense
09/23/2016,Wyoming,W 27 - 24,1/,3,3,3,nan,nan,nan,nan,nan,nan,nan,1,nan,24,Eastern Mich. Eagles,Defense
10/01/2016,@ Bowling Green,W 28 - 25,1/,4,4,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,28,Eastern Mich. Eagles,Offense
10/01/2016,@ Bowling Green,W 28 - 25,1/,3,2,2,nan,nan,1/,1,1,nan,nan,1,nan,25,Eastern Mich. Eagles,Defense
10/08/2016,Toledo,L 20 - 35,1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,2,nan,20,Eastern Mich. Eagles,Offense
10/08/2016,Toledo,L 20 - 35,1/,5,5,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,Eastern Mich. Eagles,Defense
10/15/2016,@ Ohio,W 27 - 20,1/,3,3,3,nan,nan,nan,nan,nan,nan,nan,2,nan,27,Eastern Mich. Eagles,Offense
10/15/2016,@ Ohio,W 27 - 20,1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,2,nan,20,Eastern Mich. Eagles,Defense
10/22/2016,@ Western Mich.,L 31 - 45,1/,4,4,4,nan,nan,nan,nan,nan,nan,nan,1,nan,31,Eastern Mich. Eagles,Offense
10/22/2016,@ Western Mich.,L 31 - 45,1/,6,6,6,nan,nan,nan,nan,nan,nan,nan,1,nan,45,Eastern Mich. Eagles,Defense
10/29/2016,Miami (OH),L 15 - 28,1/,2,nan,nan,nan,nan,nan,nan,2/,nan,nan,1,nan,15,Eastern Mich. Eagles,Offense
10/29/2016,Miami (OH),L 15 - 28,1/,4,4,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,28,Eastern Mich. Eagles,Defense
11/08/2016,@ Ball St.,W 48 - 41,1/,6,4,5,nan,nan,1/,1,1,nan,nan,2,nan,48,Eastern Mich. Eagles,Offense
11/08/2016,@ Ball St.,W 48 - 41,1/,6,5,5,nan,nan,nan,nan,1,nan,nan,nan,nan,41,Eastern Mich. Eagles,Defense
11/16/2016,Northern Ill.,L 24 - 31 (1OT),1/,3,3,3,nan,nan,nan,nan,nan,nan,nan,1,nan,24,Eastern Mich. Eagles,Offense
11/16/2016,Northern Ill.,L 24 - 31 (1OT),1/,4,4,4,nan,nan,nan,nan,nan,nan,nan,1,nan,31,Eastern Mich. Eagles,Defense
11/22/2016,Central Mich.,W 26 - 21,1/,3,2,2,nan,nan,nan,nan,1,nan,nan,2,nan,26,Eastern Mich. Eagles,Offense
11/22/2016,Central Mich.,W 26 - 21,1/,3,3,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,21,Eastern Mich. Eagles,Defense
12/23/2016,"Old Dominion @ Nassau, Bahamas",L 20 - 24,1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,2,nan,20,Eastern Mich. Eagles,Offense
12/23/2016,"Old Dominion @ Nassau, Bahamas",L 20 - 24,1/,3,3,3,nan,nan,nan,nan,nan,nan,nan,1,nan,24,Eastern Mich. Eagles,Defense
08/30/2014,Morgan St.,W 31 - 28,1/,4,4,4,nan,nan,nan,,nan,nan,nan,1,nan,31,Eastern Mich. Eagles,Offense
08/30/2014,Morgan St.,W 31 - 28,1/,4,4,4,nan,nan,nan,,nan,nan,nan,nan,nan,28,Eastern Mich. Eagles,Defense
09/06/2014,@ Florida,L 0 - 65,1/,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,Eastern Mich. Eagles,Offense
09/06/2014,@ Florida,L 0 - 65,1/,8,8,8,nan,nan,nan,,nan,nan,nan,3,nan,65,Eastern Mich. Eagles,Defense
09/13/2014,@ Old Dominion,L 3 - 17,1/,nan,nan,nan,nan,nan,nan,,nan,nan,nan,1,nan,3,Eastern Mich. Eagles,Offense
09/13/2014,@ Old Dominion,L 3 - 17,1/,2,2,2,nan,nan,nan,,nan,nan,nan,1,nan,17,Eastern Mich. Eagles,Defense
09/20/2014,@ Michigan St.,L 14 - 73,1/,2,2,2,nan,nan,nan,,nan,nan,nan,nan,nan,14,Eastern Mich. Eagles,Offense
09/20/2014,@ Michigan St.,L 14 - 73,1/,10/,10/,10/,nan,nan,nan,,nan,nan,nan,1,nan,73/,Eastern Mich. Eagles,Defense
10/04/2014,@ Akron,L 6 - 31,1/,1,nan,nan,nan,1/,nan,,nan,nan,nan,nan,nan,6,Eastern Mich. Eagles,Offense
10/04/2014,@ Akron,L 6 - 31,1/,4,4,4,nan,nan,nan,,nan,nan,nan,1,nan,31,Eastern Mich. Eagles,Defense
10/11/2014,Buffalo,W 37 - 27,1/,5,4,5,nan,nan,nan,,nan,nan,nan,1,nan,37,Eastern Mich. Eagles,Offense
10/11/2014,Buffalo,W 37 - 27,1/,3,3,3,nan,nan,nan,,nan,nan,nan,2,nan,27,Eastern Mich. Eagles,Defense
10/18/2014,@ Massachusetts,L 14 - 36,1/,2,2,2,nan,nan,nan,,nan,nan,nan,nan,nan,14,Eastern Mich. Eagles,Offense
10/18/2014,@ Massachusetts,L 14 - 36,1/,5,3,5,nan,nan,nan,,nan,nan,nan,1,nan,36,Eastern Mich. Eagles,Defense
10/25/2014,Northern Ill.,L 17 - 28,1/,2,2,2,nan,nan,nan,,nan,nan,nan,1,nan,17,Eastern Mich. Eagles,Offense
10/25/2014,Northern Ill.,L 17 - 28,1/,4,4,4,nan,nan,nan,,nan,nan,nan,nan,nan,28,Eastern Mich. Eagles,Defense
11/01/2014,Central Mich.,L 7 - 38,1/,1,1,1,nan,nan,nan,,nan,nan,nan,nan,nan,7,Eastern Mich. Eagles,Offense
11/01/2014,Central Mich.,L 7 - 38,1/,5,5,5,nan,nan,nan,,nan,nan,nan,1,nan,38,Eastern Mich. Eagles,Defense
11/15/2014,@ Western Mich.,L 7 - 51,1/,1,1,1,nan,nan,nan,,nan,nan,nan,nan,nan,7,Eastern Mich. Eagles,Offense
11/15/2014,@ Western Mich.,L 7 - 51,1/,7,6,7,nan,nan,nan,,nan,nan,nan,1,nan,51,Eastern Mich. Eagles,Defense
11/22/2014,@ Ball St.,L 30 - 45,1/,3,3,3,nan,nan,nan,,nan,nan,nan,3,nan,30,Eastern Mich. Eagles,Offense
11/22/2014,@ Ball St.,L 30 - 45,1/,6,6,6,nan,nan,nan,,nan,nan,nan,1,nan,45,Eastern Mich. Eagles,Defense
11/28/2014,Toledo,L 16 - 52,1/,2,1,2,nan,nan,nan,,nan,nan,nan,1,nan,16,Eastern Mich. Eagles,Offense
11/28/2014,Toledo,L 16 - 52,1/,7,7,7,nan,nan,nan,,nan,nan,nan,1,nan,52,Eastern Mich. Eagles,Defense
09/05/2015,Old Dominion,L 34 - 38,1/,4,4,4,nan,nan,nan,nan,nan,nan,nan,2,nan,34,Eastern Mich. Eagles,Offense
09/05/2015,Old Dominion,L 34 - 38,1/,5,5,5,nan,nan,nan,nan,nan,nan,nan,1,nan,38,Eastern Mich. Eagles,Defense
09/12/2015,@ Wyoming,W 48 - 29,1/,6,6,6,nan,nan,nan,nan,nan,nan,nan,2,nan,48,Eastern Mich. Eagles,Offense
09/12/2015,@ Wyoming,W 48 - 29,1/,4,3,3,1/,1,nan,nan,nan,nan,nan,nan,nan,29,Eastern Mich. Eagles,Defense
09/19/2015,Ball St.,L 17 - 28,1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,1,nan,17,Eastern Mich. Eagles,Offense
09/19/2015,Ball St.,L 17 - 28,1/,4,4,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,28,Eastern Mich. Eagles,Defense
09/26/2015,Army West Point,L 36 - 58,1/,5,3,3,nan,nan,nan,nan,1,nan,nan,1,nan,36,Eastern Mich. Eagles,Offense
09/26/2015,Army West Point,L 36 - 58,1/,8,6,6,1/,1,1/,1,1/,nan,nan,nan,nan,58,Eastern Mich. Eagles,Defense
10/03/2015,@ LSU,L 22 - 44,1/,3,2,2,nan,nan,1/,1,1,nan,nan,nan,nan,22,Eastern Mich. Eagles,Offense
10/03/2015,@ LSU,L 22 - 44,1/,5,5,5,nan,nan,nan,nan,nan,nan,nan,3,nan,44,Eastern Mich. Eagles,Defense
10/10/2015,Akron,L 21 - 47,1/,3,3,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,21,Eastern Mich. Eagles,Offense
10/10/2015,Akron,L 21 - 47,1/,6,6,6,nan,nan,nan,nan,nan,nan,nan,1,1/,47,Eastern Mich. Eagles,Defense
10/17/2015,@ Toledo,L 20 - 63,1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,2,nan,20,Eastern Mich. Eagles,Offense
10/17/2015,@ Toledo,L 20 - 63,1/,9/,9/,9/,nan,nan,nan,nan,nan,nan,nan,nan,nan,63/,Eastern Mich. Eagles,Defense
10/24/2015,@ Northern Ill.,L 21 - 49,1/,3,3,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,21,Eastern Mich. Eagles,Offense
10/24/2015,@ Northern Ill.,L 21 - 49,1/,7,7,7,nan,nan,nan,nan,nan,nan,nan,nan,nan,49,Eastern Mich. Eagles,Defense
10/29/2015,Western Mich.,L 28 - 58,1/,4,4,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,28,Eastern Mich. Eagles,Offense
10/29/2015,Western Mich.,L 28 - 58,1/,7,7,7,nan,nan,nan,nan,nan,nan,nan,3,nan,58,Eastern Mich. Eagles,Defense
11/07/2015,@ Miami (OH),L 13 - 28,1/,1,1,1,nan,nan,nan,nan,nan,nan,nan,2,nan,13,Eastern Mich. Eagles,Offense
11/07/2015,@ Miami (OH),L 13 - 28,1/,4,4,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,28,Eastern Mich. Eagles,Defense
11/14/2015,Massachusetts,L 17 - 28,1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,1,nan,17,Eastern Mich. Eagles,Offense
11/14/2015,Massachusetts,L 17 - 28,1/,4,4,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,28,Eastern Mich. Eagles,Defense
11/27/2015,@ Central Mich.,L 28 - 35,1/,4,4,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,28,Eastern Mich. Eagles,Offense
11/27/2015,@ Central Mich.,L 28 - 35,1/,5,5,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,Eastern Mich. Eagles,Defense
08/31/2013,Old Dominion,W 52 - 38,1/,7,7,7,nan,nan,nan,,nan,nan,nan,1,nan,52,East Carolina Pirates,Offense
08/31/2013,Old Dominion,W 52 - 38,1/,5,5,5,nan,nan,nan,,nan,nan,nan,1,nan,38,East Carolina Pirates,Defense
09/05/2013,Fla. Atlantic,W 31 - 13,1/,4,4,4,nan,nan,nan,,nan,nan,nan,1,nan,31,East Carolina Pirates,Offense
09/05/2013,Fla. Atlantic,W 31 - 13,1/,1,1,1,nan,nan,nan,,nan,nan,nan,2,nan,13,East Carolina Pirates,Defense
09/14/2013,Virginia Tech,L 10 - 15,1/,1,1,1,nan,nan,nan,,nan,nan,nan,1,nan,10,East Carolina Pirates,Offense
09/14/2013,Virginia Tech,L 10 - 15,1/,2,1,2,nan,nan,nan,,nan,nan,nan,nan,1/,15,East Carolina Pirates,Defense
09/28/2013,@ North Carolina,W 55 - 31,1/,7,7,7,nan,nan,nan,,nan,nan,nan,2,nan,55,East Carolina Pirates,Offense
09/28/2013,@ North Carolina,W 55 - 31,1/,4,4,4,nan,nan,nan,,nan,nan,nan,1,nan,31,East Carolina Pirates,Defense
10/05/2013,@ Middle Tenn.,W 24 - 17,1/,3,3,3,nan,nan,nan,,nan,nan,nan,1,nan,24,East Carolina Pirates,Offense
10/05/2013,@ Middle Tenn.,W 24 - 17,1/,2,2,2,nan,nan,nan,,nan,nan,nan,1,nan,17,East Carolina Pirates,Defense
10/12/2013,@ Tulane,L 33 - 36 (3OT),1/,3,3,3,nan,nan,nan,,nan,nan,nan,4,nan,33,East Carolina Pirates,Offense
10/12/2013,@ Tulane,L 33 - 36 (3OT),1/,3,3,3,nan,nan,nan,,nan,nan,nan,5/,nan,36,East Carolina Pirates,Defense
10/19/2013,Southern Miss.,W 55 - 14,1/,7,7,7,nan,nan,nan,,nan,nan,nan,2,nan,55,East Carolina Pirates,Offense
10/19/2013,Southern Miss.,W 55 - 14,1/,2,2,2,nan,nan,nan,,nan,nan,nan,nan,nan,14,East Carolina Pirates,Defense
11/02/2013,@ FIU,W 34 - 13,1/,5,4,5,nan,nan,nan,,nan,nan,nan,nan,nan,34,East Carolina Pirates,Offense
11/02/2013,@ FIU,W 34 - 13,1/,1,1,1,nan,nan,nan,,nan,nan,nan,2,nan,13,East Carolina Pirates,Defense
11/09/2013,Tulsa,W 58 - 24,1/,8,7,7,nan,nan,nan,,nan,nan,nan,1,nan,58,East Carolina Pirates,Offense
11/09/2013,Tulsa,W 58 - 24,1/,3,3,3,nan,nan,nan,,nan,nan,nan,1,nan,24,East Carolina Pirates,Defense
11/16/2013,UAB,W 63 - 14,1/,9/,9/,9/,nan,nan,nan,,nan,nan,nan,nan,nan,63/,East Carolina Pirates,Offense
11/16/2013,UAB,W 63 - 14,1/,2,2,2,nan,nan,nan,,nan,nan,nan,nan,nan,14,East Carolina Pirates,Defense
11/23/2013,@ NC State,W 42 - 28,1/,6,6,6,nan,nan,nan,,nan,nan,nan,nan,nan,42,East Carolina Pirates,Offense
11/23/2013,@ NC State,W 42 - 28,1/,4,4,4,nan,nan,nan,,nan,nan,nan,nan,nan,28,East Carolina Pirates,Defense
11/29/2013,@ Marshall,L 28 - 59,1/,3,2,2,nan,nan,1/,,1,nan,nan,2,nan,28,East Carolina Pirates,Offense
11/29/2013,@ Marshall,L 28 - 59,1/,8,8,8,nan,nan,nan,,nan,nan,nan,1,nan,59,East Carolina Pirates,Defense
12/23/2013,"Ohio @ St. Petersburg , FL",W 37 - 20,1/,5,4,5,nan,nan,nan,,nan,nan,nan,1,nan,37,East Carolina Pirates,Offense
12/23/2013,"Ohio @ St. Petersburg , FL",W 37 - 20,1/,2,2,2,nan,nan,nan,,nan,nan,nan,2,nan,20,East Carolina Pirates,Defense
09/03/2016,Western Caro.,W 52 - 7,1/,7,7,7,nan,nan,nan,nan,nan,nan,nan,1,nan,52,East Carolina Pirates,Offense
09/03/2016,Western Caro.,W 52 - 7,1/,1,1,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,East Carolina Pirates,Defense
09/10/2016,NC State,W 33 - 30,1/,4,3,4,nan,nan,nan,nan,nan,nan,nan,2,nan,33,East Carolina Pirates,Offense
09/10/2016,NC State,W 33 - 30,1/,4,3,3,nan,nan,nan,nan,1,nan,nan,1,nan,30,East Carolina Pirates,Defense
09/17/2016,@ South Carolina,L 15 - 20,1/,1,nan,nan,nan,nan,nan,nan,1,nan,nan,3,nan,15,East Carolina Pirates,Offense
09/17/2016,@ South Carolina,L 15 - 20,1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,2,nan,20,East Carolina Pirates,Defense
09/24/2016,@ Virginia Tech,L 17 - 54,1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,1,nan,17,East Carolina Pirates,Offense
09/24/2016,@ Virginia Tech,L 17 - 54,1/,7,7,7,nan,nan,nan,nan,nan,nan,nan,1,1/,54,East Carolina Pirates,Defense
